T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  64.742                  -224.832              
300     64.743                  -224.831              
400     66.774                  -224.761              
500     70.869                  -224.821              
600     75.691                  -225.044              
700     80.705                  -225.424              
800     85.683                  -225.950              
900     90.524                  -226.619              
1000    95.188                  -227.437              
1100    99.661                  -228.401              
1200    103.944                 -233.213              
1300    108.043                 -233.894              
1400    111.971                 -234.611              
1500    115.738                 -235.369              
1600    119.357                 -236.171              
1700    122.837                 -237.026              
1800    126.190                 -237.939              
1900    129.425                 -238.920              
2000    132.551                 -239.977              
2100    135.575                 -241.118              
2200    138.505                 -263.676              
2300    141.358                 -264.298              
2400    144.148                 -365.506              
2500    146.875                 -366.417              
2600    149.540                 -367.328              
2700    152.145                 -368.238              
2800    154.692                 -369.149              
2900    157.181                 -370.060              
3000    159.615                 -370.971              
3100    161.995                 -371.882              
3200    164.324                 -372.792              
3300    166.602                 -373.703              
3400    168.833                 374.614               
3500    171.016                 -375.525              
3600    173.155                 -376.436              
3700    175.251                 -377.346              
3800    177.304                 -378.257              
3900    179.318                 -379.168              
4000    181.292                 -380.079              
4100    183.229                 -380.990              
4200    185.129                 -1341.599             
4300    186.994                 -1340.336             
4400    188.826                 -1339.076             
4500    190.624                 -1337.820             
4600    192.391                 -1336.568             
4700    194.127                 -1335.322             
4800    195.834                 -1895.018             
4900    197.511                 -1893.436             
5000    199.161                 -1891.877             
