T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     295.976                 -391.735              
200     261.145                 -393.960              
250     257.582                 -394.937              
298.15  256.769                 -395.765              
300     256.770                 -395.794              
350     257.402                 -396.543              
400     258.849                 -399.412              
450     260.777                 -400.656              
500     262.992                 -401.878              
600     267.862                 -403.675              
700     272.945                 -405.014              
800     278.017                 -406.068              
900     282.973                 -460.062              
1000    287.768                 -459.581              
1100    292.382                 -459.063              
1200    296.811                 -458.521              
1300    301.060                 -457.968              
1400    305.133                 -457.413              
1500    309.041                 -456.863              
1600    312.793                 -456.323              
1700    316.398                 -455.798              
1800    319.865                 -455.293              
1900    323.203                 -454.810              
2000    326.421                 -454.351              
2100    329.525                 -453.919              
2200    332.523                 -453.514              
2300    335.422                 -453.137              
2400    338.227                 -452.790              
2500    340.944                 -452.472              
2600    343.578                 -452.183              
2700    346.133                 -451.922              
2800    348.614                 -451.690              
2900    351.026                 -451.487              
3000    353.371                 -451.311              
3100    355.653                 -451.161              
3200    357.876                 -451.038              
3300    360.042                 -450.940              
3400    362.153                 -450.866              
3500    364.214                 -450.817              
3600    366.225                 -450.792              
3700    368.190                 -450.789              
3800    370.110                 -450.809              
3900    371.987                 -450.850              
4000    373.824                 -450.914              
4100    375.621                 -450.999              
4200    377.381                 -451.105              
4300    379.104                 -451.234              
4400    380.793                 -451.383              
4500    382.449                 -451.555              
4600    384.072                 -451.749              
4700    385.665                 -451.965              
4800    387.228                 -452.205              
4900    388.763                 -452.469              
5000    390.270                 -452.757              
5100    391.750                 -453.071              
5200    393.205                 -453.412              
5300    394.634                 -453.780              
5400    396.040                 -454.178              
5500    397.423                 -454.605              
5600    398.783                 -455.065              
5700    400.121                 -455.557              
5800    401.439                 -456.084              
5900    402.735                 -456.647              
6000    404.012                 -457.248              
