T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     569.460                 -164.028              
200     472.895                 -167.043              
250     463.494                 -169.080              
298.15  461.411                 -199.158              
300     461.413                 -199.318              
350     462.969                 -275.765              
400     466.441                 -275.116              
450     470.947                 -274.468              
500     476.003                 -273.824              
600     486.768                 -272.558              
700     497.602                 -271.332              
800     508.091                 -270.152              
900     518.090                 -269.023              
1000    527.562                 -267.947              
1100    536.520                 -266.926              
1200    544.990                 -265.959              
1300    553.010                 -265.045              
1400    560.614                 -264.185              
1500    567.840                 -263.379              
1600    574.717                 -262.629              
1700    581.276                 -261.936              
1800    587.544                 -261.302              
1900    593.543                 -260.733              
2000    599.295                 -260.231              
2100    604.820                 -259.801              
2200    610.133                 -259.447              
2300    615.251                 -259.173              
2400    620.186                 -258.982              
2500    624.953                 -258.875              
2600    629.561                 -258.849              
2700    634.021                 -258.933              
2800    638.342                 -259.158              
2900    642.533                 -259.561              
3000    646.601                 -260.166              
3100    650.553                 -261.013              
3200    654.396                 -262.127              
3300    658.136                 -263.529              
3400    661.777                 -265.249              
3500    665.326                 -267.344              
3600    668.787                 -269.906              
3700    672.163                 -307.794              
3800    675.460                 -307.985              
3900    678.681                 -308.156              
4000    681.828                 -308.300              
4100    684.907                 -308.414              
4200    687.918                 -308.493              
4300    690.866                 -308.533              
4400    693.753                 -308.532              
4500    696.582                 -308.487              
4600    699.354                 -308.394              
4700    702.072                 -308.251              
4800    704.738                 -308.058              
4900    707.354                 -307.812              
5000    709.922                 -307.513              
5100    712.443                 -307.159              
5200    714.920                 -306.751              
5300    717.353                 -306.288              
5400    719.745                 -305.770              
5500    722.096                 -305.198              
5600    724.408                 -304.571              
5700    726.682                 -303.891              
5800    728.920                 -303.158              
5900    731.122                 -302.373              
6000    733.290                 -301.537              
