T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     240.206                 139.790               
200     216.081                 140.875               
250     213.761                 141.209               
298.15  213.245                 141.419               
300     213.245                 141.425               
350     213.635                 141.546               
400     214.510                 141.583               
450     215.654                 141.551               
500     216.948                 141.462               
600     219.729                 141.159               
700     222.560                 140.730               
800     225.325                 140.209               
900     227.982                 139.614               
1000    230.514                 138.958               
1100    232.922                 138.249               
1200    235.210                 137.493               
1300    237.384                 136.693               
1400    239.453                 135.853               
1500    241.425                 134.975               
1600    243.307                 134.060               
1700    245.106                 133.109               
1800    246.829                 132.124               
1900    248.481                 131.103               
2000    250.067                 130.049               
2100    251.593                 128.960               
2200    253.063                 127.837               
2300    254.479                 126.679               
2400    255.847                 75.227                
2500    257.169                 73.920                
2600    258.449                 72.611                
2700    259.688                 71.297                
2800    260.889                 69.978                
2900    262.055                 68.655                
3000    263.187                 67.327                
3100    264.287                 65.994                
3200    265.358                 64.656                
3300    266.400                 63.313                
3400    267.415                 61.967                
3500    268.405                 60.618                
3600    269.371                 59.266                
3700    270.313                 57.913                
3800    271.234                 56.560                
3900    272.133                 55.208                
4000    273.012                 53.859                
4100    273.873                 52.513                
4200    274.714                 -428.678              
4300    275.539                 -428.926              
4400    276.346                 -429.168              
4500    277.138                 -429.404              
4600    277.914                 -429.632              
4700    278.675                 -429.852              
4800    279.421                 -430.063              
4900    280.154                 -430.264              
5000    280.874                 -430.455              
5100    281.580                 -430.635              
5200    282.275                 -430.803              
5300    282.957                 -430.960              
5400    283.629                 -431.106              
5500    284.288                 -431.239              
5600    284.938                 -431.359              
5700    285.577                 -431.468              
5800    286.205                 -431.565              
5900    286.824                 -431.650              
6000    287.434                 -431.723              
