T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     425.562                 -1836.954             
200     353.949                 -1839.564             
250     346.571                 -1840.369             
298.15  344.896                 -1840.960             
300     344.898                 -1840.980             
350     346.187                 -1841.496             
400     349.113                 -1844.612             
450     352.971                 -1845.043             
500     357.358                 -1845.395             
600     366.852                 -1845.954             
700     376.573                 -1846.421             
800     386.111                 -1846.897             
900     395.298                 -1847.462             
1000    404.075                 -1858.773             
1100    412.432                 -1859.349             
1200    420.380                 -1956.723             
1300    427.942                 -1956.466             
1400    435.142                 -1956.218             
1500    442.006                 -1955.980             
1600    448.559                 -1955.756             
1700    454.826                 -1955.545             
1800    460.826                 -1955.348             
1900    466.580                 -1955.161             
2000    472.106                 -1954.982             
2100    477.420                 -1954.806             
2200    482.537                 -1954.627             
2300    487.471                 -1954.440             
2400    492.233                 -1954.240             
2500    496.835                 -1954.019             
2600    501.286                 -1953.773             
2700    505.596                 -1953.496             
2800    509.774                 -2247.085             
2900    513.827                 -2245.638             
3000    517.762                 -2244.148             
3100    521.586                 -2242.612             
3200    525.304                 -2241.029             
3300    528.923                 -2239.397             
3400    532.447                 -2237.716             
3500    535.882                 -2235.986             
3600    539.230                 -2234.208             
3700    542.498                 -2232.384             
3800    545.688                 -2230.515             
3900    548.803                 -2228.604             
4000    551.849                 -2226.653             
4100    554.826                 -2224.667             
4200    557.739                 -2222.647             
4300    560.590                 -2220.601             
4400    563.382                 -2218.489             
4500    566.116                 -2216.375             
4600    568.796                 -2214.254             
4700    571.424                 -2212.120             
4800    574.000                 -2209.979             
4900    576.528                 -2207.834             
5000    579.010                 -2205.686             
5100    581.445                 -2203.550             
5200    583.838                 -2201.428             
5300    586.188                 -2199.323             
5400    588.498                 -2197.242             
5500    590.768                 -2195.189             
5600    593.001                 -2193.169             
5700    595.197                 -2191.187             
5800    597.357                 -2189.246             
5900    599.483                 -2187.354             
6000    601.575                 -2185.335             
