T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  188.705                 -2438.485             
300     188.708                 -2438.508             
400     195.210                 -2444.334             
500     208.304                 -2443.356             
600     223.817                 -2440.978             
700     240.121                 -2436.956             
800     256.734                 -2430.022             
900     273.415                 -2421.874             
1000    289.825                 -2414.237             
1100    305.694                 -2407.769             
1200    320.906                 2595.338              
1300    335.454                 -2587.813             
1400    349.360                 -2580.448             
1500    362.657                 -2573.236             
1600    375.381                 -2566.173             
1700    387.569                 -2659.609             
1800    399.257                 -2652.376             
1900    410.479                 -2645.202             
2000    421.266                 -2638.086             
2100    431.648                 -2631.031             
2200    441.652                 -2624.034             
2300    451.302                 -2617.098             
2400    460.622                 -2610.223             
2500    469.631                 -2603.410             
