T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  293.717                 -5945.129             
300     293.723                 -5945.165             
400     306.819                 -5952.194             
500     332.801                 -5954.258             
600     363.420                 -5955.089             
700     395.677                 -5954.085             
800     428.291                 -5951.363             
900     460.612                 -5947.212             
1000    492.308                 -5941.830             
1100    523.206                 -6093.530             
1200    553.205                 6084.767              
1300    582.269                 -6075.326             
1400    610.404                 -6065.317             
1500    637.632                 -6054.821             
1600    663.986                 -6043.933             
1700    689.501                 -6032.754             
1800    714.215                 -6021.394             
1900    738.164                 -6009.968             
2000    761.383                 -5998.593             
