T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     74.885                  0.                    
200     53.954                  0.                    
250     51.911                  0.                    
298.15  51.455                  0.                    
300     51.455                  0.                    
350     51.805                  0.                    
400     52.608                  2.591                 
450     53.683                  -2.513                
500     54.910                  -2.386                
600     57.564                  -2.055                
700     60.260                  -1.660                
800     62.882                  -1.222                
900     65.388                  -0.762                
1000    67.765                  -0.302                
