T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     314.043                 138.805               
200     284.205                 137.432               
250     281.375                 134.298               
298.15  280.752                 133.470               
300     280.752                 133.438               
350     281.215                 132.543               
400     282.245                 123.664               
450     283.578                 122.199               
500     285.074                 100.682               
600     288.254                 99.964                
700     291.455                 40.506                
800     294.557                 40.464                
900     297.518                 40.443                
1000    300.329                 40.441                
1100    302.992                 40.459                
1200    305.515                 40.493                
1300    307.910                 40.541                
1400    310.186                 40.599                
1500    312.354                 40.663                
1600    314.423                 40.726                
1700    316.400                 40.786                
1800    318.295                 40.838                
1900    320.112                 40.881                
2000    321.859                 40.914                
2100    323.541                 40.938                
2200    325.162                 40.957                
2300    326.727                 40.973                
2400    328.240                 40.992                
2500    329.704                 41.020                
2600    331.123                 41.061                
2700    332.500                 41.122                
2800    333.836                 41.209                
2900    335.136                 41.327                
3000    336.400                 41.481                
3100    337.630                 41.674                
3200    338.830                 41.912                
3300    340.000                 42.196                
3400    341.142                 42.530                
3500    342.257                 42.915                
3600    343.347                 43.352                
3700    344.413                 43.844                
3800    345.456                 44.389                
3900    346.477                 44.990                
4000    347.477                 45.645                
4100    348.458                 46.355                
4200    349.420                 47.119                
4300    350.363                 47.936                
4400    351.289                 48.806                
4500    352.199                 49.729                
4600    353.092                 50.702                
4700    353.970                 51.726                
4800    354.834                 52.799                
4900    355.683                 53.920                
5000    356.518                 55.088                
5100    357.341                 56.302                
5200    358.150                 57.561                
5300    358.948                 58.864                
5400    359.733                 60.210                
5500    360.507                 61.598                
5600    361.271                 63.025                
5700    362.023                 64.493                
5800    362.766                 65.998                
5900    363.498                 67.541                
6000    364.221                 69.120                
