T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  38.077                  -538.481              
300     38.078                  -538.480              
400     39.715                  -538.307              
500     42.956                  -537.908              
600     46.730                  -537.356              
700     50.639                  -536.673              
800     54.521                  -535.851              
900     58.309                  -534.927              
1000    61.974                  -533.967              
1100    65.511                  -533.035              
1200    68.921                  -536.116              
1300    72.209                  534.515               
1400    75.382                  -532.827              
1500    78.449                  -531.063              
1600    81.417                  -529.238              
1700    84.294                  -527.362              
1800    87.086                  -525.452              
1900    89.799                  -523.520              
2000    92.439                  -536.265              
2100    95.012                  535.079               
2200    97.521                  -533.728              
2300    99.972                  -532.210              
2400    102.368                 -530.526              
2500    104.713                 -528.677              
