T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     167.042                 -207.848              
200     114.499                 -207.091              
298.15  108.085                 -205.853              
300     108.087                 -205.828              
400     110.949                 -204.433              
500     116.450                 -202.947              
600     122.706                 -201.393              
700     129.057                 -199.800              
800     135.253                 -198.181              
900     141.197                 -196.550              
1000    146.862                 -194.919              
1100    152.246                 -193.306              
1200    157.363                 -191.732              
1300    162.229                 -190.242              
1400    166.863                 -201.992              
1500    171.282                 -200.566              
