T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     302.564                 237.714               
200     269.408                 238.105               
250     266.094                 238.302               
298.15  265.346                 238.488               
300     265.347                 238.495               
350     265.919                 238.677               
400     267.215                 238.841               
450     268.921                 238.978               
500     270.858                 239.086               
600     275.045                 239.216               
700     279.330                 239.256               
800     283.538                 239.243               
900     287.599                 239.216               
1000    291.492                 239.207               
1100    295.216                 239.238               
1200    298.777                 239.322               
1300    302.185                 239.462               
1400    305.451                 239.656               
1500    308.584                 239.895               
1600    311.594                 240.168               
1700    314.490                 240.463               
1800    317.278                 240.767               
1900    319.965                 241.068               
2000    322.558                 241.354               
2100    325.062                 241.618               
2200    327.482                 241.849               
2300    329.823                 242.040               
2400    332.088                 242.187               
2500    334.282                 242.285               
2600    336.408                 242.330               
2700    338.470                 242.320               
2800    340.472                 242.253               
2900    342.415                 242.129               
3000    344.304                 241.947               
3100    346.140                 241.709               
3200    347.926                 241.415               
3300    349.665                 241.068               
3400    351.359                 240.670               
3500    353.009                 240.223               
3600    354.618                 239.731               
3700    356.187                 239.197               
3800    357.719                 238.624               
3900    359.214                 238.015               
4000    360.675                 237.375               
4100    362.103                 236.707               
4200    363.499                 236.015               
4300    364.865                 235.302               
4400    366.201                 234.572               
4500    367.509                 233.827               
4600    368.791                 233.072               
4700    370.046                 232.309               
4800    371.277                 231.542               
4900    372.483                 230.771               
5000    373.666                 230.001               
5100    374.827                 229.234               
5200    375.967                 228.470               
5300    377.085                 227.713               
5400    378.184                 226.964               
5500    379.263                 226.224               
5600    380.324                 225.495               
5700    381.366                 224.778               
5800    382.391                 224.073               
5900    383.399                 223.382               
6000    384.391                 222.705               
