T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     143.013                 -36.945               
200     102.805                 -36.357               
298.15  97.927                  -35.422               
300     97.928                  -35.401               
400     111.438                 -26.275               
500     124.573                 -42.536               
600     136.494                 -37.025               
700     147.164                 -31.958               
800     156.705                 -27.329               
900     165.263                 -23.135               
1000    172.972                 -19.373               
