T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     403.835                 -1251.745             
200     338.941                 -1254.213             
250     332.167                 -1254.864             
298.15  330.617                 -1255.200             
300     330.618                 -1255.208             
350     331.824                 -1255.320             
400     334.578                 -1255.267             
450     338.228                 -1255.097             
500     342.398                 -1254.844             
600     351.478                 -1254.183             
700     360.832                 -1253.408             
800     370.053                 -1252.585             
900     378.968                 -1251.753             
1000    387.512                 -1250.937             
1100    395.667                 -1250.157             
1200    403.439                 -1249.431             
1300    410.846                 -1248.773             
1400    417.910                 -1248.196             
1500    424.653                 -1247.710             
1600    431.098                 -1247.326             
1700    437.266                 -1247.049             
1800    443.178                 -1246.889             
1900    448.852                 -1246.849             
2000    454.305                 -1246.936             
2100    459.553                 -1247.154             
2200    464.609                 -1247.505             
2300    469.485                 -1247.995             
2400    474.195                 -1248.625             
2500    478.748                 -1249.401             
2600    483.155                 -1250.339             
2700    487.423                 -1251.471             
2800    491.562                 -1252.854             
2900    495.578                 -1290.448             
3000    499.479                 -1290.524             
3100    503.270                 -1290.551             
3200    506.958                 -1290.527             
3300    510.548                 -1290.447             
3400    514.045                 -1290.310             
3500    517.453                 -1290.114             
3600    520.778                 -1289.856             
3700    524.022                 -1289.535             
3800    527.190                 -1289.151             
3900    530.285                 -1288.704             
4000    533.310                 -1288.194             
4100    536.269                 -1287.620             
4200    539.163                 -1286.984             
4300    541.997                 -1286.286             
4400    544.772                 -1285.528             
4500    547.491                 -1284.710             
4600    550.155                 -1283.833             
4700    552.768                 -1282.901             
4800    555.331                 -1281.913             
4900    557.845                 -1280.872             
5000    560.313                 -1871.164             
5100    562.737                 -1871.701             
5200    565.117                 -1872.336             
5300    567.456                 -1873.069             
5400    569.755                 -1873.901             
5500    572.014                 -1874.829             
5600    574.236                 -1875.856             
5700    576.422                 -1876.979             
5800    578.573                 -1878.197             
5900    580.689                 -1879.508             
6000    582.773                 -1880.915             
