T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  164.330                 490.129               
300     164.330                 490.148               
350     164.583                 488.429               
400     165.146                 488.914               
450     165.872                 489.414               
500     166.685                 489.927               
600     168.409                 490.983               
700     170.138                 492.066               
800     171.807                 493.157               
900     173.394                 494.241               
1000    174.896                 423.818               
1100    176.313                 425.896               
1200    177.653                 427.975               
1300    178.919                 430.053               
1400    180.119                 432.131               
1500    181.258                 434.209               
1600    182.341                 436.285               
1700    183.374                 438.358               
1800    184.359                 440.429               
1900    185.302                 442.495               
2000    186.205                 444.555               
2100    187.071                 446.606               
2200    187.904                 448.646               
2300    188.706                 450.673               
2400    189.478                 452.684               
2500    190.223                 454.675               
2600    190.943                 456.643               
2700    191.639                 458.586               
2800    192.313                 460.498               
2900    192.966                 462.376               
3000    193.600                 464.215               
3100    194.215                 466.011               
3200    194.812                 467.759               
3300    195.393                 469.469               
3400    195.959                 471.113               
3500    196.509                 472.694               
3600    197.045                 474.215               
3700    197.568                 475.658               
3800    198.079                 477.024               
3900    198.577                 478.307               
4000    199.063                 479.515               
4100    199.539                 480.619               
4200    200.004                 481.623               
4300    200.458                 482.524               
4400    200.904                 483.613               
4500    201.339                 484.491               
4600    201.766                 485.186               
4700    202.185                 485.759               
4800    202.595                 486.227               
4900    202.997                 486.589               
5000    203.392                 487.097               
5100    203.779                 487.289               
5200    204.159                 487.379               
5300    204.533                 487.370               
5400    204.900                 487.262               
5500    205.260                 487.058               
5600    205.614                 487.144               
5700    205.963                 486.804               
5800    206.306                 486.381               
5900    206.643                 485.879               
6000    206.975                 485.302               
