T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  114.098                 -312.846              
300     114.100                 -312.817              
400     116.939                 -321.876              
500     122.300                 -341.844              
600     128.303                 -339.522              
700     134.323                 -337.163              
800     140.135                 -334.792              
900     145.663                 -332.431              
1000    150.891                 330.106               
1100    155.828                 -406.794              
1200    160.491                 -403.551              
1300    164.902                 -400.320              
1400    169.080                 -397.104              
1500    173.046                 -393.909              
1600    176.819                 -390.740              
1700    180.413                 -387.602              
1800    183.845                 -384.499              
1900    187.128                 -381.435              
2000    190.273                 -378.411              
2100    193.291                 -375.428              
2200    196.191                 -372.485              
2300    198.982                 -369.581              
2400    201.671                 -366.713              
2500    204.267                 -363.879              
