T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  129.704                 -366.937              
300     129.705                 -366.945              
400     132.690                 -383.462              
500     138.432                 -426.355              
600     144.971                 -424.677              
700     151.626                 -422.928              
800     158.134                 -421.144              
900     164.395                 -419.381              
1000    170.378                 426.201               
1100    176.084                 -424.485              
1200    181.523                 -422.663              
1300    186.713                 -420.744              
1400    191.670                 -546.151              
1500    196.413                 -542.726              
