T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     184.104                 120.244               
200     167.161                 120.813               
250     165.547                 121.066               
298.15  165.189                 121.302               
300     165.190                 121.311               
350     165.457                 121.553               
400     166.055                 121.795               
450     166.833                 122.035               
500     167.708                 122.272               
600     169.571                 122.734               
700     171.448                 123.172               
800     173.261                 123.585               
900     174.986                 123.972               
1000    176.615                 124.334               
1100    178.150                 124.675               
1200    179.597                 124.997               
1300    180.963                 125.300               
1400    182.253                 125.589               
1500    183.475                 125.863               
1600    184.635                 126.124               
1700    185.737                 126.374               
1800    186.788                 126.612               
1900    187.790                 126.840               
2000    188.749                 127.058               
2100    189.667                 127.265               
2200    190.548                 127.463               
2300    191.394                 127.650               
2400    192.208                 127.827               
2500    192.992                 127.992               
2600    193.749                 128.147               
2700    194.480                 128.290               
2800    195.186                 128.421               
2900    195.870                 128.541               
3000    196.532                 128.649               
3100    197.174                 128.746               
3200    197.798                 128.832               
3300    198.403                 128.908               
3400    198.992                 128.974               
3500    199.564                 129.031               
3600    200.122                 129.081               
3700    200.665                 129.124               
3800    201.195                 129.161               
3900    201.711                 129.195               
4000    202.215                 129.226               
4100    202.707                 129.255               
4200    203.188                 129.284               
4300    203.658                 129.314               
4400    204.118                 129.347               
4500    204.568                 129.384               
4600    205.009                 129.426               
4700    205.440                 129.474               
4800    205.863                 129.530               
4900    206.278                 129.594               
5000    206.684                 129.667               
5100    207.082                 129.750               
5200    207.474                 129.844               
5300    207.858                 129.950               
5400    208.235                 130.068               
5500    208.605                 130.199               
5600    208.969                 130.343               
5700    209.327                 130.501               
5800    209.678                 130.673               
5900    210.024                 130.859               
6000    210.364                 131.059               
