T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     271.974                 -103.367              
200     244.777                 -103.925              
250     242.143                 -104.259              
298.15  241.559                 -104.600              
300     241.560                 -104.613              
350     241.996                 -104.982              
400     242.971                 -105.370              
450     244.237                 -105.791              
500     245.658                 -106.250              
600     248.688                 -107.303              
700     251.741                 -108.551              
800     254.699                 -110.852              
900     257.523                 -112.483              
1000    260.200                 -114.407              
1100    262.734                 -116.632              
1200    265.132                 -126.891              
1300    267.404                 -128.489              
1400    269.560                 -130.086              
1500    271.609                 -131.681              
1600    273.561                 -133.274              
1700    275.423                 -134.866              
1800    277.203                 -285.130              
1900    278.908                 -285.306              
2000    280.543                 -285.486              
2100    282.113                 -285.673              
2200    283.624                 -285.870              
2300    285.080                 -286.081              
2400    286.484                 -286.310              
2500    287.840                 -286.562              
2600    289.152                 -286.843              
2700    290.422                 -287.159              
2800    291.652                 -287.515              
2900    292.846                 -287.919              
3000    294.006                 -288.377              
3100    295.133                 -288.895              
3200    296.229                 -289.481              
3300    297.297                 -290.140              
3400    298.338                 -290.878              
3500    299.353                 -291.702              
3600    300.343                 -292.616              
3700    301.311                 -293.625              
3800    302.257                 -294.732              
3900    303.182                 -295.941              
4000    304.087                 -297.255              
4100    304.974                 -298.674              
4200    305.843                 -300.200              
4300    306.695                 -301.833              
4400    307.531                 -303.568              
4500    308.352                 -305.394              
4600    309.158                 -307.326              
4700    309.949                 -309.360              
4800    310.728                 -311.487              
4900    311.493                 -313.703              
5000    312.246                 -316.001              
5100    312.988                 -318.378              
5200    313.717                 -320.823              
5300    314.436                 -323.336              
5400    315.145                 -325.909              
5500    315.844                 -328.535              
5600    316.532                 -331.196              
5700    317.212                 -333.905              
5800    317.882                 -336.646              
5900    318.544                 -339.413              
6000    319.197                 -342.199              
