T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     33.351                  0.                    
200     20.531                  0.                    
250     19.138                  0.                    
298.15  18.820                  0.                    
300     18.820                  0.                    
350     19.069                  0.                    
400     19.636                  0.                    
450     20.385                  0.                    
500     21.237                  0.                    
600     23.086                  0.                    
700     24.983                  0.                    
800     26.850                  0.                    
900     28.655                  0.                    
1000    30.387                  0.                    
1100    32.044                  0.                    
1200    33.627                  0.                    
1300    35.142                  0.                    
1400    36.592                  0.                    
1500    37.982                  0.                    
1600    39.317                  0.                    
1700    40.864                  0.                    
1800    43.738                  0.                    
1900    46.388                  0.                    
2000    48.846                  0.                    
2100    51.133                  0.                    
2200    53.272                  0.                    
2300    55.279                  0.                    
2400    57.167                  0.                    
2500    58.950                  0.                    
2600    60.638                  0.                    
2700    62.239                  0.                    
2800    63.762                  0.                    
2900    65.214                  0.                    
3000    66.600                  0.                    
3100    67.925                  0.                    
3200    69.196                  0.                    
3300    70.415                  0.                    
3400    71.586                  0.                    
3500    72.714                  0.                    
3600    73.800                  384.152               
3700    74.848                  -383.738              
3800    75.861                  -383.326              
3900    76.840                  -382.915              
4000    77.787                  -382.505              
4100    78.704                  -382.096              
4200    79.594                  -381.687              
4300    80.458                  -381.279              
4400    81.296                  -380.871              
4500    82.111                  -380.462              
