T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     283.171                 -472.969              
200     248.034                 -475.109              
250     244.419                 -476.093              
298.15  243.589                 -476.976              
300     243.590                 -477.008              
350     244.243                 -477.833              
400     245.749                 -478.566              
450     247.771                 -479.213              
500     250.112                 -479.779              
600     255.309                 -480.695              
700     260.793                 -481.365              
800     266.319                 -481.835              
900     271.770                 -482.142              
1000    277.089                 -482.321              
1100    282.248                 -482.401              
1200    287.238                 -482.408              
1300    292.057                 -482.366              
1400    296.708                 -482.292              
1500    301.197                 -482.203              
1600    305.530                 -482.111              
1700    309.716                 -482.028              
1800    313.761                 -481.961              
1900    317.673                 -481.920              
2000    321.459                 -481.908              
2100    325.126                 -481.932              
2200    328.681                 -481.995              
2300    332.129                 -482.101              
2400    335.476                 -532.512              
2500    338.727                 -532.788              
2600    341.888                 -533.081              
2700    344.963                 -533.392              
2800    347.956                 -533.721              
2900    350.871                 -534.071              
3000    353.712                 -534.442              
3100    356.483                 -534.834              
3200    359.186                 -535.248              
3300    361.825                 -535.684              
3400    364.403                 -536.143              
3500    366.923                 -536.623              
3600    369.386                 -537.127              
3700    371.796                 -537.652              
3800    374.154                 -538.201              
3900    376.463                 -538.772              
4000    378.724                 -539.366              
4100    380.940                 -539.982              
4200    383.112                 -1020.471             
4300    385.242                 -1020.046             
4400    387.331                 -1019.646             
4500    389.382                 -1019.270             
4600    391.394                 -1018.920             
4700    393.371                 -1018.596             
4800    395.312                 -1018.298             
4900    397.220                 -1018.027             
5000    399.095                 -1017.783             
5100    400.938                 -1017.567             
5200    402.751                 -1017.378             
5300    404.534                 -1017.218             
5400    406.288                 -1017.088             
5500    408.015                 -1016.987             
5600    409.715                 -1016.916             
5700    411.389                 -1016.877             
5800    413.037                 -1016.869             
5900    414.661                 -1016.893             
6000    416.261                 -1016.949             
