T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     127.616                 -498.412              
200     81.211                  -497.332              
298.15  75.814                  -496.222              
300     75.815                  -496.200              
400     78.350                  -494.928              
500     83.324                  -493.514              
600     89.075                  -491.977              
700     94.995                  -490.331              
800     100.833                 -488.619              
900     106.487                 -486.863              
1000    111.915                 -485.084              
1100    117.108                 -483.306              
1200    122.068                 -481.555              
1300    126.803                 -479.846              
1400    131.327                 -478.196              
1500    135.652                 -476.621              
