T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     266.316                 -66.044               
200     240.429                 -66.394               
250     237.881                 -66.673               
298.15  237.309                 -66.944               
300     237.309                 -66.954               
350     237.746                 -67.226               
400     238.736                 -67.484               
450     240.038                 -67.731               
500     241.518                 -67.969               
600     244.722                 -68.430               
700     248.004                 -68.892               
800     251.224                 -69.359               
900     254.325                 -69.880               
1000    257.285                 -70.529               
1100    260.100                 -71.375               
1200    262.775                 -76.406               
1300    265.318                 -76.928               
1400    267.735                 -77.533               
1500    270.038                 -78.233               
1600    272.235                 -79.041               
1700    274.334                 -79.967               
1800    276.343                 -81.025               
1900    278.268                 -82.224               
2000    280.117                 -98.265               
2100    281.894                 -100.533              
2200    283.604                 -102.794              
2300    285.254                 -105.047              
2400    286.846                 -107.290              
2500    288.384                 -109.522              
2600    289.872                 -111.742              
2700    291.313                 -113.948              
2800    292.710                 -116.139              
2900    294.066                 -118.315              
3000    295.382                 -120.474              
3100    296.662                 -122.615              
3200    297.906                 -124.739              
3300    299.117                 -126.845              
3400    300.297                 -128.932              
3500    301.447                 -131.000              
3600    302.569                 -133.050              
3700    303.663                 -544.179              
3800    304.732                 -544.957              
3900    305.776                 -545.772              
4000    306.797                 -546.623              
4100    307.795                 -547.508              
4200    308.772                 -548.426              
4300    309.728                 -549.376              
4400    310.664                 -550.356              
4500    311.581                 -551.364              
4600    312.481                 -552.400              
4700    313.362                 -553.462              
4800    314.227                 -554.547              
4900    315.076                 -555.655              
5000    315.909                 -556.783              
5100    316.726                 -557.930              
5200    317.530                 -559.094              
5300    318.319                 -560.274              
5400    319.095                 -561.467              
5500    319.858                 -562.673              
5600    320.608                 -563.889              
5700    321.346                 -565.115              
5800    322.072                 -566.348              
5900    322.786                 -567.587              
6000    323.490                 -568.832              
