T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  69.936                  -708.412              
300     69.937                  -708.401              
400     72.800                  -707.487              
500     78.438                  -706.185              
600     84.968                  -704.674              
700     91.701                  -702.973              
800     98.369                  -701.059              
900     104.864                 -698.899              
1000    111.152                 -696.462              
1100    117.226                 -693.727              
1200    123.094                 -690.678              
1300    128.769                 -687.302              
1400    134.266                 -683.591              
1500    139.599                 -679.539              
