T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     98.646                  -409.511              
200     63.555                  -408.867              
298.15  59.300                  -408.266              
300     59.301                  -408.254              
400     61.225                  -407.628              
500     64.948                  -410.130              
600     69.217                  -409.482              
700     73.595                  -408.574              
800     77.912                  -407.434              
900     82.529                  -386.201              
1000    88.792                  -384.517              
1100    94.499                  -382.929              
1200    99.732                  -381.437              
1300    104.558                 -380.041              
1400    109.031                 -378.739              
1500    113.194                 -377.527              
1600    117.083                 -376.408              
1700    120.729                 -520.614              
1800    124.157                 -518.922              
1900    127.390                 -517.330              
2000    130.444                 -515.839              
