T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     683.671                 -659.226              
200     552.585                 -656.711              
250     539.778                 -655.470              
298.15  536.937                 -654.378              
300     536.940                 -654.338              
350     539.065                 -653.317              
400     543.811                 -652.411              
450     549.975                 -651.626              
500     556.894                 -650.968              
600     571.635                 -650.035              
700     586.480                 -649.620              
800     600.858                 -649.813              
900     614.569                 -650.863              
1000    627.563                 -653.374              
1100    639.851                 -657.699              
1200    651.473                 -660.940              
1300    662.477                 -660.909              
1400    672.913                 -661.066              
1500    682.826                 -661.411              
1600    692.262                 -661.945              
1700    701.259                 -664.568              
1800    709.853                 -666.151              
1900    718.077                 -696.123              
2000    725.960                 -698.572              
2100    733.527                 -701.052              
2200    740.801                 -703.566              
2300    747.805                 -706.120              
2400    754.556                 -708.715              
2500    761.071                 -711.358              
2600    767.367                 -714.050              
2700    773.457                 -716.796              
2800    779.353                 -719.598              
2900    785.068                 -722.457              
3000    790.613                 -725.373              
3100    795.996                 -728.347              
3200    801.227                 -1427.977             
3300    806.314                 -1427.259             
3400    811.265                 -1426.656             
3500    816.087                 -1426.164             
3600    820.786                 -1425.780             
3700    825.368                 -1425.499             
3800    829.839                 -1425.315             
3900    834.205                 -1425.223             
4000    838.469                 -1425.218             
4100    842.636                 -1425.293             
4200    846.712                 -1425.444             
4300    850.699                 -1425.663             
4400    854.602                 -1425.946             
4500    858.423                 -1426.287             
4600    862.167                 -1426.681             
4700    865.836                 -1427.123             
4800    869.433                 -1427.610             
4900    872.961                 -1428.138             
5000    876.423                 -1428.704             
5100    879.821                 -1429.306             
5200    883.156                 -1429.941             
5300    886.433                 -1430.609             
5400    889.652                 -1431.310             
5500    892.815                 -1432.043             
5600    895.925                 -1432.810             
5700    898.983                 -1433.613             
5800    901.991                 -1434.454             
5900    904.951                 -1435.337             
6000    907.863                 -1436.265             
