T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  184.330                 42.844                
300     184.333                 42.780                
400     190.744                 39.888                
500     203.682                 36.745                
600     218.723                 33.557                
700     234.537                 32.465                
800     250.719                 32.820                
900     266.871                 33.724                
1000    282.763                 35.036                
1100    298.267                 36.497                
1200    313.313                 37.945                
1300    327.869                 39.327                
1400    341.929                 40.588                
1500    355.500                 41.671                
