T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     205.380                 619.040               
200     188.799                 618.816               
250     187.240                 618.617               
298.15  186.897                 618.395               
300     186.898                 618.386               
350     187.151                 618.128               
400     187.715                 617.848               
450     188.445                 617.551               
500     189.265                 617.241               
600     191.017                 616.600               
700     192.797                 615.954               
800     194.544                 615.317               
900     196.236                 614.695               
1000    197.868                 614.088               
1100    199.439                 613.490               
1200    200.952                 612.894               
1300    202.409                 612.293               
1400    203.813                 611.683               
1500    205.168                 611.059               
1600    206.476                 610.412               
1700    207.740                 609.733               
1800    208.962                 609.014               
1900    210.144                 608.250               
2000    211.290                 607.435               
2100    212.399                 600.917               
2200    213.475                 600.537               
2300    214.519                 600.074               
2400    215.532                 599.528               
2500    216.516                 598.813               
2600    217.473                 568.899               
2700    218.404                 568.282               
2800    219.310                 567.674               
2900    220.192                 567.077               
3000    221.052                 566.493               
3100    221.891                 565.924               
3200    222.710                 565.370               
3300    223.510                 564.835               
3400    224.291                 564.319               
3500    225.056                 563.826               
3600    225.803                 563.357               
3700    226.536                 562.914               
3800    227.253                 562.498               
3900    227.957                 562.112               
4000    228.647                 561.757               
4100    229.324                 561.435               
4200    229.989                 561.147               
4300    230.642                 560.894               
4400    231.285                 560.678               
4500    231.917                 560.501               
4600    232.539                 560.362               
4700    233.151                 560.264               
4800    233.754                 560.207               
4900    234.348                 560.192               
5000    234.934                 0.                    
5100    235.512                 0.                    
5200    236.083                 0.                    
5300    236.646                 0.                    
5400    237.202                 0.                    
5500    237.751                 0.                    
5600    238.293                 0.                    
5700    238.830                 0.                    
5800    239.360                 0.                    
5900    239.885                 0.                    
6000    240.404                 0.                    
