T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     298.546                 52.623                
200     265.649                 51.988                
298.15  261.680                 51.714                
300     261.681                 51.711                
400     263.465                 51.629                
500     266.910                 51.658                
600     270.852                 51.761                
700     274.878                 51.915                
800     278.829                 52.104                
900     282.642                 52.317                
1000    286.295                 52.549                
1100    289.783                 52.794                
1200    293.111                 53.048                
1300    296.287                 53.310                
1400    299.320                 53.578                
1500    302.221                 53.849                
1600    304.999                 54.123                
1700    307.662                 54.399                
1800    310.219                 54.675                
1900    312.677                 54.951                
2000    315.044                 55.225                
2100    317.325                 55.497                
2200    319.527                 55.766                
2300    321.655                 56.031                
2400    323.713                 56.292                
2500    325.705                 56.547                
2600    327.637                 56.797                
2700    329.511                 57.040                
2800    331.330                 57.277                
2900    333.099                 57.508                
3000    334.819                 57.733                
3100    336.494                 57.952                
3200    338.125                 58.167                
3300    339.715                 58.378                
3400    341.266                 58.586                
3500    342.780                 58.792                
3600    344.259                 58.997                
3700    345.705                 59.204                
3800    347.118                 59.414                
3900    348.500                 59.627                
4000    349.854                 59.847                
4100    351.179                 60.074                
4200    352.478                 60.310                
4300    353.751                 60.556                
4400    354.999                 60.815                
4500    356.223                 61.088                
4600    357.425                 61.375                
4700    358.605                 61.678                
4800    359.765                 61.999                
4900    360.903                 62.338                
5000    362.023                 62.696                
5100    363.123                 63.073                
5200    364.206                 63.471                
5300    365.271                 63.891                
5400    366.319                 64.332                
5500    367.351                 64.794                
5600    368.367                 65.279                
5700    369.368                 65.785                
5800    370.355                 66.313                
5900    371.326                 66.863                
6000    372.285                 67.434                
