T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     406.137                 -1131.968             
200     341.603                 -1133.303             
250     335.075                 -1133.461             
298.15  333.602                 -1133.446             
300     333.604                 -1133.443             
350     334.727                 -1133.326             
400     337.263                 -1133.160             
450     340.588                 -1132.976             
500     344.352                 -1132.789             
600     352.453                 -1132.441             
700     360.695                 -1137.015             
800     368.741                 -1136.792             
900     376.461                 -1136.552             
1000    383.813                 -1136.300             
1100    390.794                 -1136.038             
1200    397.419                 -1135.768             
1300    403.709                 -1135.498             
1400    409.688                 -1135.245             
1500    415.381                 -1135.019             
1600    420.808                 -1134.825             
1700    425.992                 -1134.668             
1800    430.951                 -1134.547             
1900    435.702                 -1134.462             
2000    440.262                 -1134.409             
2100    444.643                 -1311.605             
2200    448.859                 -1311.212             
2300    452.921                 -1310.902             
2400    456.840                 -1310.669             
2500    460.625                 -1310.506             
2600    464.285                 -1310.407             
2700    467.827                 -1310.362             
2800    471.259                 -1310.362             
2900    474.587                 -1310.396             
3000    477.817                 -1310.454             
3100    480.954                 -1310.525             
3200    484.005                 -1310.601             
3300    486.972                 -1310.669             
3400    489.862                 -1310.721             
3500    492.676                 -1310.749             
3600    495.420                 -1310.743             
3700    498.097                 -1310.697             
3800    500.710                 -1310.604             
3900    503.262                 -1310.458             
4000    505.755                 -1310.253             
4100    508.192                 -1309.986             
4200    510.576                 -1309.652             
4300    512.909                 -1309.249             
4400    515.193                 -1308.774             
4500    517.430                 -1308.226             
4600    519.622                 -1307.603             
4700    521.771                 -1306.905             
4800    523.878                 -1306.131             
4900    525.945                 -1305.281             
5000    527.973                 -1304.357             
5100    529.964                 -1303.357             
5200    531.919                 -1302.285             
5300    533.840                 -1301.141             
5400    535.727                 -1299.926             
5500    537.582                 -1298.642             
5600    539.406                 -1297.291             
5700    541.200                 -1295.875             
5800    542.964                 -1294.397             
5900    544.700                 -1292.856             
6000    546.409                 -1291.258             
