T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     227.777                 -726.410              
200     149.101                 -725.260              
298.15  139.750                 -721.740              
300     139.752                 -721.701              
400     143.585                 -719.711              
500     150.882                 -717.830              
600     159.120                 -715.971              
700     167.443                 -714.102              
800     175.535                 -712.193              
900     183.283                 -710.263              
1000    190.656                 -708.375              
1100    197.661                 -706.589              
1200    204.315                 -708.889              
1300    210.645                 -706.581              
1400    216.676                 -704.254              
1500    222.432                 -701.924              
