T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  127.656                 -323.940              
300     127.658                 -323.933              
400     130.925                 -331.415              
500     137.143                 -333.040              
600     144.166                 -334.006              
700     151.268                 -334.459              
800     158.184                 -334.544              
900     164.818                 -387.495              
1000    171.142                 -385.933              
1100    177.155                 -384.416              
1200    182.864                 -576.519              
1300    188.285                 -573.374              
1400    193.438                 -570.245              
1500    198.343                 567.131               
1600    203.019                 -564.031              
1700    207.483                 -560.947              
1800    211.752                 -557.877              
1900    215.841                 -554.820              
2000    219.763                 -551.777              
2100    223.531                 -548.747              
2200    227.156                 -545.729              
2300    230.647                 -542.725              
2400    234.015                 -539.735              
2500    237.266                 -536.760              
2600    240.409                 -533.800              
2700    243.451                 -530.858              
2800    246.397                 -527.934              
2900    249.253                 -525.032              
3000    252.024                 -522.153              
