T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     265.163                 488.251               
200     236.936                 487.925               
298.15  233.531                 487.018               
300     233.532                 486.999               
400     235.079                 485.980               
500     238.079                 484.910               
600     241.502                 483.715               
700     244.971                 482.301               
800     248.339                 480.594               
900     251.547                 478.526               
1000    254.581                 454.869               
1100    257.442                 452.658               
1200    260.139                 450.417               
1300    262.684                 448.152               
1400    265.090                 445.868               
1500    267.368                 443.571               
1600    269.530                 441.263               
1700    271.587                 438.950               
1800    273.547                 436.634               
1900    275.418                 434.317               
2000    277.209                 432.003               
2100    278.925                 429.694               
2200    280.573                 427.391               
2300    282.158                 425.096               
2400    283.684                 422.810               
2500    285.156                 420.535               
2600    286.578                 418.272               
2700    287.952                 416.022               
2800    289.283                 -174.017              
2900    290.572                 -174.048              
3000    291.824                 -174.064              
3100    293.039                 -174.065              
3200    294.220                 -174.050              
3300    295.369                 -174.020              
3400    296.488                 -173.974              
3500    297.579                 -173.912              
3600    298.643                 -173.834              
3700    299.681                 -173.741              
3800    300.694                 -173.634              
3900    301.685                 -173.511              
4000    302.654                 -173.375              
4100    303.602                 -173.225              
4200    304.530                 -173.064              
4300    305.439                 -172.890              
4400    306.329                 -172.707              
4500    307.203                 -172.510              
4600    308.060                 -172.308              
4700    308.900                 -172.100              
4800    309.726                 -171.886              
4900    310.537                 -171.668              
5000    311.333                 -171.449              
5100    312.117                 -171.229              
5200    312.887                 -171.012              
5300    313.644                 -170.799              
5400    314.390                 -170.592              
5500    315.123                 -170.393              
5600    315.846                 -170.204              
5700    316.557                 -170.028              
5800    317.258                 -169.862              
5900    317.949                 -169.717              
6000    318.630                 -169.548              
