T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     335.022                 -705.321              
200     291.051                 -707.086              
250     286.420                 -707.600              
298.15  285.353                 -707.933              
300     285.354                 -707.943              
350     286.192                 -708.157              
400     288.121                 -708.270              
450     290.699                 -708.305              
500     293.668                 -708.282              
600     300.206                 -708.103              
700     307.030                 -707.806              
800     313.833                 -707.432              
900     320.471                 -707.010              
1000    326.883                 -706.560              
1100    333.044                 -706.096              
1200    338.949                 -705.627              
1300    344.604                 -705.162              
1400    350.020                 -704.706              
1500    355.210                 -704.265              
1600    360.187                 -703.840              
1700    364.964                 -703.434              
1800    369.554                 -703.047              
1900    373.970                 -702.678              
2000    378.224                 -702.325              
2100    382.324                 -701.985              
2200    386.282                 -701.656              
2300    390.106                 -701.334              
2400    393.804                 -701.014              
2500    397.384                 -700.693              
2600    400.854                 -700.367              
2700    404.218                 -700.030              
2800    407.484                 -699.680              
2900    410.656                 -699.313              
3000    413.740                 -698.926              
3100    416.740                 -698.515              
3200    419.661                 -698.078              
3300    422.506                 -697.611              
3400    425.280                 -697.113              
3500    427.985                 -696.582              
3600    430.625                 -696.015              
3700    433.203                 -695.411              
3800    435.722                 -694.769              
3900    438.185                 -694.088              
4000    440.593                 -693.365              
4100    442.949                 -692.601              
4200    445.256                 -691.795              
4300    447.515                 -690.946              
4400    449.728                 -690.053              
4500    451.897                 -689.117              
4600    454.024                 -688.136              
4700    456.110                 -687.112              
4800    458.157                 -686.045              
4900    460.166                 -684.933              
5000    462.139                 -683.778              
5100    464.077                 -682.580              
5200    465.981                 -681.340              
5300    467.852                 -680.058              
5400    469.691                 -678.734              
5500    471.500                 -677.369              
5600    473.280                 -675.964              
5700    475.030                 -674.520              
5800    476.753                 -673.037              
5900    478.449                 -671.516              
6000    480.119                 -669.959              
