T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     272.308                 815.110               
200     240.748                 818.268               
298.15  237.246                 820.064               
300     237.247                 820.086               
400     238.720                 820.770               
500     241.504                 820.580               
600     244.649                 819.749               
700     247.844                 818.472               
800     250.977                 816.891               
900     254.005                 815.098               
1000    256.913                 813.156               
1100    259.701                 811.105               
1200    262.371                 808.974               
1300    264.929                 806.781               
1400    267.383                 804.538               
1500    269.739                 802.255               
1600    272.003                 799.940               
1700    274.182                 797.595               
1800    276.282                 795.226               
1900    278.307                 792.834               
2000    280.264                 790.421               
2100    282.155                 787.989               
2200    283.986                 785.538               
2300    285.761                 783.069               
2400    287.481                 780.584               
2500    289.152                 778.081               
2600    290.775                 775.562               
2700    292.353                 773.025               
2800    293.888                 770.472               
2900    295.384                 767.902               
3000    296.842                 765.315               
3100    298.263                 762.711               
3200    299.650                 760.089               
3300    301.005                 757.450               
3400    302.328                 754.793               
3500    303.622                 752.118               
3600    304.887                 749.425               
3700    306.126                 746.713               
3800    307.338                 743.982               
3900    308.526                 741.233               
4000    309.689                 738.464               
4100    310.830                 735.676               
4200    311.949                 732.868               
4300    313.047                 730.040               
4400    314.124                 727.192               
4500    315.182                 724.324               
4600    316.222                 721.434               
4700    317.243                 718.524               
4800    318.246                 715.593               
4900    319.233                 712.641               
5000    320.203                 709.667               
5100    321.158                 706.672               
5200    322.097                 703.654               
5300    323.022                 700.614               
5400    323.932                 697.552               
5500    324.828                 694.468               
5600    325.712                 691.361               
5700    326.582                 688.232               
5800    327.439                 685.080               
5900    328.284                 681.904               
6000    329.118                 678.706               
