T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  129.704                 -366.937              
300     129.705                 -366.945              
400     132.690                 -383.462              
500     138.432                 -426.355              
600     144.971                 -424.677              
700     151.626                 -422.928              
800     158.134                 -421.144              
900     164.395                 -419.381              
1000    173.438                 -395.798              
1100    181.956                 -393.003              
1200    189.816                 -390.225              
1300    197.111                 -387.470              
1400    203.917                 -512.156              
1500    210.293                 -508.120              
1600    216.291                 -504.134              
1700    221.953                 -500.207              
1800    227.315                 -496.345              
1900    232.405                 -492.552              
2000    237.251                 -488.830              
