T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  255.148                 745.589               
300     255.148                 745.614               
350     255.593                 746.269               
400     256.584                 746.899               
450     257.869                 747.505               
500     259.310                 748.088               
600     262.377                 749.195               
700     265.463                 745.365               
800     268.449                 746.337               
900     271.297                 747.341               
1000    273.995                 748.376               
1100    276.547                 749.441               
1200    278.962                 750.538               
1300    281.248                 751.660               
1400    283.417                 752.792               
1500    285.479                 753.923               
1600    287.441                 755.048               
1700    289.314                 756.161               
1800    291.104                 757.259               
1900    292.817                 758.340               
2000    294.460                 759.401               
2100    296.038                 583.221               
2200    297.556                 584.629               
2300    299.018                 585.947               
2400    300.429                 587.173               
2500    301.791                 588.305               
2600    303.107                 589.344               
2700    304.382                 590.291               
2800    305.617                 591.149               
2900    306.814                 591.923               
3000    307.977                 592.619               
3100    309.106                 593.242               
3200    310.204                 593.799               
3300    311.273                 594.298               
3400    312.314                 594.746               
3500    313.328                 595.152               
3600    314.317                 595.523               
3700    315.282                 595.867               
3800    316.225                 596.192               
3900    317.145                 596.505               
4000    318.045                 596.812               
4100    318.926                 597.121               
4200    319.787                 597.437               
4300    320.631                 597.767               
4400    321.457                 598.114               
4500    322.266                 598.485               
4600    323.060                 598.884               
4700    323.839                 599.313               
4800    324.603                 599.778               
4900    325.353                 600.280               
5000    326.090                 600.823               
5100    326.813                 601.409               
5200    327.525                 602.040               
5300    328.224                 602.717               
5400    328.912                 603.443               
5500    329.588                 604.217               
5600    330.255                 605.042               
5700    330.910                 605.917               
5800    331.556                 606.844               
5900    332.192                 607.823               
6000    332.819                 608.854               
