T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     219.476                 -1650.978             
200     143.789                 -1651.206             
298.15  133.955                 -1649.333             
300     133.957                 -1649.284             
400     138.609                 -1646.239             
500     147.757                 -1642.630             
600     158.357                 -1638.659             
700     169.272                 -1634.431             
800     180.038                 -1630.000             
900     190.460                 -1625.451             
1000    200.463                 -1620.883             
1100    210.028                 -1616.386             
1200    219.161                 -1615.974             
1300    227.882                 -1610.969             
1400    236.213                 -1605.977             
1500    244.181                 -1601.022             
