T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  284.881                 -3288.781             
300     284.885                 -3288.796             
400     292.572                 -3298.111             
500     307.340                 -3299.502             
600     324.306                 -3299.786             
700     341.827                 -3298.807             
800     359.276                 -3296.509             
900     376.408                 3292.905              
1000    393.133                 -3298.624             
1100    409.430                 -3292.178             
1200    425.307                 -3574.631             
1300    440.786                 3562.664              
1400    455.895                 -3549.161             
1500    470.661                 -3534.115             
