Magnesium Titanium Oxide (Mg2TiO4)	Mg2O4Ti1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-18.836	-2151.027	-2151.027	INFINITE
100	34.639	26.740	204.267	-17.753	-2157.597	-2122.882	1108.880
200	94.320	70.337	125.901	-11.113	-2162.710	-2085.881	544.776
298.15	128.574	115.102	115.102	0.	-2164.383	-2047.719	358.752
300	129.026	115.899	115.104	0.238	-2164.393	-2046.995	356.414
400	146.285	155.637	120.405	14.093	-2164.204	-2007.859	262.199
500	156.410	189.441	130.920	29.260	-2163.228	-1968.875	205.687
600	163.686	218.628	143.161	45.280	-2161.887	-1930.126	168.032
700	169.582	244.316	155.813	61.952	-2160.357	-1891.618	141.154
800	174.707	267.301	168.337	79.171	-2158.713	-1853.339	121.011
900	179.360	288.151	180.509	96.877	-2157.045	-1815.267	105.355
1000	183.686	307.275	192.243	115.032	-2172.648	-1775.953	92.766
1100	187.778	324.975	203.515	133.607	-2171.269	-1736.349	82.452
1200	191.690	341.483	214.332	152.581	-2173.748	-1696.756	73.858
1300	195.456	356.976	224.714	171.940	-2171.398	-1657.101	66.583
1400	199.091	371.594	234.689	191.668	-2423.636	-1611.300	60.118
1500	202.614	385.451	244.282	211.754	-2418.140	-1553.467	54.097
1600	206.041	398.637	253.520	232.188	-2412.452	-1496.007	48.840
1700	209.367	411.229	262.429	252.959	-2406.595	-1438.908	44.212
1800	212.610	423.288	271.033	274.058	-2400.588	-1382.158	40.109
1900	215.765	434.868	279.353	295.478	-2394.453	-1325.745	36.447
2000	218.840	446.014	287.410	317.209	-2402.896	-1269.205	33.148
2013.000	219.233	447.433	288.438	320.056	CRYSTAL <--> LIQUID
2013.000	228.446	511.866	288.438	449.760	TRANSITION
2100	228.446	521.532	297.896	469.635	-2266.923	-1218.278	30.303
2200	228.446	532.159	308.305	492.480	-2260.577	-1168.490	27.743
2300	228.446	542.314	318.260	515.324	-2254.277	-1118.992	25.413
2400	228.446	552.037	327.800	538.169	-2248.023	-1069.766	23.283
2500	228.446	561.362	336.957	561.013	-2241.816	-1020.800	21.328
2600	228.446	570.322	345.761	583.858	-2235.654	-972.081	19.529
2700	228.446	578.944	354.239	606.703	-2229.540	-923.598	17.868
2800	228.446	587.252	362.414	629.547	-2223.473	-875.340	16.330
2900	228.446	595.268	370.306	652.392	-2217.453	-827.300	14.901
3000	228.446	603.013	377.934	675.237	-2211.483	-779.465	13.572
3100	228.446	610.504	385.316	698.081	-2205.563	-731.828	12.331
3200	228.446	617.757	392.467	720.926	-2199.695	-684.383	11.171
3300	228.446	624.786	399.401	743.771	-2193.881	-637.120	10.085
3400	228.446	631.606	406.131	766.615	-2188.122	-590.031	9.065
3500	228.446	638.228	412.668	789.460	-2182.422	-543.113	8.106
3600	228.446	644.664	419.024	812.305	-2176.783	-496.355	7.202
3700	228.446	650.923	425.207	835.149	-2580.306	-441.966	6.239
3800	228.446	657.015	431.227	857.994	-2573.563	-384.261	5.282
3900	228.446	662.949	437.093	880.838	-2566.947	-326.734	4.376
4000	228.446	668.733	442.812	903.683	-2560.458	-269.377	3.518
