Potassium Perchlorate (KClO4)	Cl1K1O4(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-21.071	-422.147	-422.147	INFINITE
100	64.936	59.404	235.342	-17.594	-427.667	-385.936	201.592
200	88.408	112.278	161.419	-9.828	-429.837	-343.204	89.636
298.15	110.207	151.042	151.042	0.	-430.115	-300.282	52.608
300	112.968	151.733	151.045	0.206	-430.104	-299.477	52.144
400	138.490	187.967	155.809	12.863	-430.602	-255.709	33.392
500	153.971	220.606	165.568	27.519	-426.958	-212.379	22.187
572.700	162.758	242.115	173.939	39.045	I <--> II
572.700	162.661	266.151	173.939	52.810	TRANSITION
600	165.268	273.786	178.309	57.286	-408.365	-170.557	14.848
700	174.316	299.954	193.849	74.273	-402.719	-131.358	9.802
800	182.422	323.770	208.622	92.118	-396.375	-93.018	6.073
900	189.483	345.671	222.649	110.719	-389.427	-55.510	3.222
1000	195.811	365.969	235.979	129.990	-381.961	-18.803	0.982
1100	201.195	384.887	248.666	149.843	-453.021	21.744	-1.033
1200	206.271	402.613	260.764	170.219	-443.702	64.496	-2.807
1300	211.041	419.314	272.324	191.087	-433.965	106.454	-4.277
1400	215.504	435.119	283.392	212.417	-423.832	147.647	-5.509
1500	219.660	450.131	294.012	234.178	-413.329	188.102	-6.550
