Titanium Iodide (TiI)	I1Ti1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.138	275.343	275.343	INFINITE
100	32.578	230.074	301.372	-7.130	276.266	257.134	-134.313
200	36.180	253.948	272.273	-3.665	275.347	238.299	-62.237
250	37.373	262.151	269.455	-1.826	274.709	229.109	-47.870
298.15	38.459	268.827	268.827	0.	274.052	220.386	-38.611
300	38.500	269.065	268.828	0.071	274.026	220.053	-38.315
350	39.542	275.080	269.301	2.023	273.284	211.115	-31.507
400	40.464	280.421	270.363	4.023	264.546	202.559	-26.451
450	41.251	285.234	271.752	6.067	263.215	194.890	-22.622
500	41.902	289.615	273.323	8.146	241.830	189.269	-19.773
600	42.842	297.345	276.700	12.387	241.368	178.800	-15.566
700	43.407	303.995	280.135	16.702	240.911	168.409	-12.567
800	43.728	309.815	283.489	21.060	240.455	158.082	-10.322
900	43.903	314.976	286.706	25.443	239.952	147.815	-8.579
1000	44.002	319.607	289.769	29.838	239.325	137.609	-7.188
1100	44.066	323.804	292.675	34.242	238.506	127.476	-6.053
1200	44.119	327.641	295.431	38.651	233.504	117.545	-5.117
1300	44.175	331.174	298.047	43.066	233.011	107.902	-4.336
1400	44.238	334.450	300.531	47.487	232.429	98.299	-3.668
1500	44.312	337.505	302.896	51.914	231.743	88.742	-3.090
1600	44.395	340.367	305.149	56.349	230.934	79.234	-2.587
1700	44.487	343.062	307.301	60.793	229.988	69.781	-2.144
1800	44.585	345.607	309.359	65.247	228.887	60.388	-1.752
1900	44.687	348.020	311.331	69.710	227.618	51.061	-1.404
2000	44.791	350.315	313.223	74.184	211.480	42.258	-1.104
2100	44.896	352.503	315.042	78.669	209.086	33.856	-0.842
2200	45.001	354.594	316.792	83.163	206.672	25.568	-0.607
2300	45.103	356.597	318.480	87.669	204.241	17.391	-0.395
2400	45.203	358.518	320.108	92.184	201.797	9.319	-0.203
2500	45.299	360.366	321.682	96.709	199.347	1.349	-0.028
2600	45.391	362.144	323.204	101.244	196.895	-6.522	0.131
2700	45.479	363.859	324.678	105.787	194.446	-14.299	0.277
2800	45.562	365.514	326.107	110.339	192.006	-21.986	0.410
2900	45.641	367.115	327.494	114.900	189.581	-29.585	0.533
3000	45.716	368.663	328.841	119.468	187.173	-37.102	0.646
3100	45.787	370.163	330.150	124.043	184.788	-44.538	0.750
3200	45.854	371.618	331.423	128.625	182.428	-51.898	0.847
3300	45.917	373.030	332.662	133.213	180.096	-59.185	0.937
3400	45.977	374.402	333.870	137.808	177.795	-66.401	1.020
3500	46.034	375.735	335.047	142.409	175.525	-73.550	1.098
3600	46.089	377.033	336.195	147.015	173.289	-80.635	1.170
3700	46.141	378.296	337.316	151.626	-238.012	-79.870	1.128
3800	46.191	379.528	338.411	156.243	-238.945	-75.583	1.039
3900	46.240	380.728	339.481	160.864	-239.900	-71.271	0.955
4000	46.287	381.899	340.527	165.491	-240.874	-66.935	0.874
4100	46.333	383.043	341.550	170.122	-241.866	-62.575	0.797
4200	46.378	384.160	342.551	174.757	-242.875	-58.190	0.724
4300	46.422	385.252	343.531	179.397	-243.901	-53.780	0.653
4400	46.466	386.319	344.492	184.042	-244.941	-49.347	0.586
4500	46.510	387.364	345.433	188.691	-245.996	-44.890	0.521
4600	46.554	388.387	346.356	193.344	-247.063	-40.409	0.459
4700	46.597	389.388	347.261	198.001	-248.142	-35.905	0.399
4800	46.641	390.370	348.148	202.663	-249.231	-31.378	0.341
4900	46.686	391.332	349.020	207.330	-250.329	-26.828	0.286
5000	46.731	392.276	349.876	212.000	-251.435	-22.255	0.232
5100	46.776	393.202	350.716	216.676	-252.548	-17.660	0.181
5200	46.823	394.110	351.542	221.356	-253.667	-13.044	0.131
5300	46.869	395.003	352.354	226.040	-254.789	-8.406	0.083
5400	46.917	395.879	353.152	230.730	-255.915	-3.747	0.036
5500	46.966	396.741	353.936	235.424	-257.043	0.933	-0.009
5600	47.015	397.587	354.708	240.123	-258.172	5.634	-0.053
5700	47.066	398.420	355.468	244.827	-259.300	10.355	-0.095
5800	47.117	399.239	356.215	249.536	-260.427	15.096	-0.136
5900	47.170	400.045	356.951	254.250	-261.551	19.856	-0.176
6000	47.223	400.838	357.676	258.970	-262.672	24.635	-0.214
