Titanium Chloride (TiCl2)	Cl2Ti1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-13.301	-514.759	-514.759	INFINITE
100	37.777	25.966	142.867	-11.690	-516.621	-499.490	260.907
200	61.505	61.095	93.500	-6.481	-516.366	-482.347	125.976
298.15	69.831	87.345	87.345	0.	-515.469	-465.829	81.611
300	69.899	87.777	87.347	0.129	-515.449	-465.521	81.054
400	73.392	108.374	90.131	7.297	-514.365	-449.040	58.639
500	76.484	125.090	95.502	14.794	-513.179	-432.843	45.219
600	78.375	139.202	101.640	22.537	-511.894	-416.896	36.294
700	80.266	151.426	107.898	30.469	-510.522	-401.170	29.936
800	82.157	162.267	114.029	38.590	-509.025	-385.649	25.180
900	84.048	172.053	119.941	46.901	-507.426	-370.322	21.493
1000	85.939	181.006	125.606	55.400	-505.785	-355.176	18.552
1100	87.831	189.286	131.024	64.088	-504.161	-340.194	16.154
1200	89.722	197.009	136.204	72.966	-506.540	-325.239	14.157
1300	91.613	204.265	141.163	82.033	-504.226	-310.223	12.465
1400	93.504	211.124	145.918	91.289	-501.811	-295.390	11.021
1500	95.395	217.640	150.484	100.734	-499.307	-280.732	9.776
1600	97.286	223.857	154.877	110.368	-496.728	-266.245	8.692
1700	99.178	229.811	159.111	120.191	-494.086	-251.920	7.741
1800	101.069	235.534	163.199	130.203	-491.395	-237.752	6.899
1900	102.960	241.049	167.152	140.405	-488.668	-223.735	6.151
2000	104.851	246.378	170.980	150.795	-500.607	-209.409	5.469
