Magnesium Boride (MgB2)	B2Mg1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.799	-91.337	-91.337	INFINITE
100	11.171	4.025	68.961	-6.494	-91.722	-91.112	47.592
200	34.392	19.205	40.125	-4.184	-92.085	-90.330	23.592
298.15	47.823	35.982	35.982	0.	-91.964	-89.473	15.675
300	47.865	36.278	35.983	0.089	-91.964	-89.457	15.576
400	54.392	51.002	37.946	5.222	-92.110	-88.609	11.571
500	58.409	63.590	41.848	10.871	-92.590	-87.684	9.160
600	61.379	74.507	46.402	16.863	-93.328	-86.638	7.542
700	64.015	84.168	51.120	23.134	-94.239	-85.452	6.377
800	66.526	92.879	55.804	29.660	-95.267	-84.128	5.493
900	69.162	100.867	60.373	36.445	-96.364	-82.670	4.798
1000	71.714	108.288	64.798	43.490	-106.100	-80.376	4.198
1100	74.078	115.233	69.070	50.779	-107.301	-77.744	3.692
1200	76.442	121.780	73.193	58.305	-108.384	-75.008	3.265
1300	78.795	127.992	77.171	66.067	-109.336	-72.188	2.901
1400	81.170	133.918	81.014	74.065	-237.558	-66.131	2.467
1500	83.643	139.603	84.732	82.307	-236.863	-53.910	1.877
1600	85.981	145.077	88.333	90.789	-236.012	-41.740	1.363
1700	88.162	150.355	91.827	99.497	-235.015	-29.628	0.910
1800	90.249	155.454	95.221	108.419	-233.881	-17.578	0.510
1900	92.242	160.387	98.522	117.544	-232.618	-5.595	0.154
2000	94.140	165.167	101.735	126.864	-231.232	6.318	-0.165
