Sulfur Fluoride, Ion (SF2-)	F2S1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-12.125	-391.116				
100	36.153	220.728	308.077	-8.735						
200	44.703	248.468	271.882	-4.683						
250	47.901	258.804	268.259	-2.364						
298.15	50.164	267.445	267.445	0.	-398.426	-401.890	70.410
300	50.238	267.756	267.446	0.093	-398.471	-401.912	69.979
350	51.930	275.634	268.064	2.649	-399.709	-402.388	60.053
400	53.167	282.653	269.457	5.278	-403.181	-402.597	52.574
450	54.088	288.971	271.280	7.961	-405.130	-402.416	46.711
500	54.787	294.707	273.341	10.683	-407.148	-402.004	41.997
600	55.752	304.789	277.765	16.214	-410.754	-400.630	34.878
700	56.365	313.432	282.258	21.822	-414.123	-398.674	29.749
800	56.777	320.987	286.636	27.481	-417.364	-396.245	25.872
900	57.065	327.692	290.833	33.174	-473.660	-392.334	22.770
1000	57.275	333.716	294.825	38.891	-475.568	-383.195	20.016
1100	57.432	339.183	298.613	44.627	-477.502	-373.865	17.753
1200	57.552	344.185	302.205	50.376	-479.464	-364.357	15.860
1300	57.647	348.796	305.614	56.136	-481.454	-354.684	14.251
1400	57.722	353.071	308.853	61.905	-483.473	-344.857	12.867
1500	57.783	357.055	311.935	67.680	-485.520	-334.885	11.662
1600	57.833	360.786	314.873	73.461	-487.595	-324.775	10.603
1700	57.875	364.294	317.678	79.247	-489.696	-314.534	9.664
1800	57.909	367.603	320.360	85.036	-491.821	-304.169	8.827
1900	57.939	370.734	322.930	90.828	-493.969	-293.686	8.074
2000	57.964	373.707	325.395	96.624	-496.135	-283.088	7.394
2100	57.986	376.536	327.764	102.421	-498.315	-272.383	6.775
2200	58.005	379.234	330.042	108.221	-500.506	-261.573	6.211
2300	58.022	381.812	332.238	114.022	-502.704	-250.663	5.693
2400	58.036	384.282	334.355	119.825	-504.903	-239.657	5.216
2500	58.049	386.651	336.400	125.629	-507.101	-228.560	4.776
2600	58.061	388.928	338.377	131.435	-509.292	-217.375	4.367
2700	58.071	391.120	340.290	137.241	-511.473	-206.106	3.987
2800	58.080	393.232	342.143	143.049	-513.639	-194.757	3.633
2900	58.088	395.270	343.940	148.857	-515.789	-183.330	3.302
3000	58.095	397.240	345.684	154.666	-517.918	-171.830	2.992
3100	58.102	399.145	347.378	160.476	-520.025	-160.259	2.700
3200	58.108	400.989	349.025	166.287	-522.106	-148.620	2.426
3300	58.114	402.778	350.627	172.098	-524.162	-136.917	2.167
3400	58.119	404.512	352.186	177.910	-526.189	-125.152	1.923
3500	58.123	406.197	353.705	183.722	-528.188	-113.327	1.691
3600	58.128	407.835	355.186	189.534	-530.157	-101.446	1.472
3700	58.131	409.427	356.631	195.347	-532.096	-89.510	1.264
3800	58.135	410.978	358.041	201.160	-534.004	-77.523	1.066
3900	58.138	412.488	359.418	206.974	-535.883	-65.486	0.877
4000	58.141	413.960	360.763	212.788	-537.731	-53.401	0.697
4100	58.144	415.396	362.078	218.602	-539.550	-41.270	0.526
4200	58.147	416.797	363.364	224.417	-541.340	-29.095	0.362
4300	58.149	418.165	364.623	230.232	-543.102	-16.878	0.205
4400	58.152	419.502	365.855	236.047	-544.836	-4.620	0.055
4500	58.154	420.809	367.061	241.862	-546.543	7.677	-0.089
4600	58.156	422.087	368.244	247.678	-548.224	20.011	-0.227
4700	58.158	423.338	369.403	253.493	-549.879	32.382	-0.360
4800	58.160	424.562	370.539	259.309	-551.511	44.788	-0.487
4900	58.161	425.761	371.654	265.125	-553.120	57.228	-0.610
5000	58.163	426.936	372.748	270.941	-554.706	69.700	-0.728
5100	58.164	428.088	373.822	276.758	-556.271	82.203	-0.842
5200	58.166	429.217	374.876	282.574	-557.815	94.738	-0.952
5300	58.167	430.325	375.912	288.391	-559.341	107.302	-1.058
5400	58.168	431.413	376.930	294.208	-560.847	119.894	-1.160
5500	58.169	432.480	377.930	300.025	-562.336	132.514	-1.259
5600	58.171	433.528	378.914	305.842	-563.808	145.161	-1.354
5700	58.172	434.558	379.881	311.659	-565.264	157.834	-1.446
5800	58.173	435.570	380.832	317.476	-566.705	170.532	-1.536
5900	58.174	436.564	381.769	323.293	-568.131	183.256	-1.622
6000	58.174	437.542	382.690	329.111	-569.543	196.003	-1.706
