Trifluoroacetonitrile (CF3CN)	C2F3N1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-15.897	-491.608	-491.608	INFINITE
100	43.761	234.503	356.929	-12.243	-493.884	-483.598	252.606
200	62.441	270.513	305.210	-6.939	-495.083	-472.759	123.472
250	71.031	285.389	299.782	-3.598	-495.314	-467.147	97.605
298.15	78.255	298.533	298.533	0.	-495.386	-461.713	80.890
300	78.513	299.017	298.534	0.145	-495.386	-461.505	80.355
350	84.951	311.616	299.514	4.236	-495.349	-455.859	68.033
400	90.470	323.330	301.768	8.625	-495.239	-450.225	58.793
450	95.200	334.266	304.778	13.270	-495.084	-444.607	51.609
500	99.263	344.512	308.244	18.134	-494.902	-439.008	45.863
600	105.795	363.216	315.878	28.402	-494.492	-427.867	37.249
700	110.730	379.912	323.855	39.240	-494.049	-416.797	31.102
800	114.522	394.956	331.818	50.510	-493.589	-405.793	26.496
900	117.482	408.623	339.604	62.116	-493.122	-394.846	22.916
1000	119.823	421.126	347.140	73.986	-492.653	-383.952	20.056
1100	121.700	432.638	354.396	86.066	-492.190	-373.104	17.717
1200	123.221	443.295	361.366	98.314	-491.737	-362.298	15.770
1300	124.468	453.208	368.054	110.701	-491.299	-351.529	14.125
1400	125.500	462.471	374.471	123.201	-490.881	-340.794	12.715
1500	126.362	471.160	380.630	135.795	-490.486	-330.087	11.495
1600	127.089	479.339	386.547	148.469	-490.115	-319.406	10.428
1700	127.706	487.063	392.234	161.209	-489.769	-308.748	9.487
1800	128.234	494.378	397.707	174.007	-489.449	-298.109	8.651
1900	128.690	501.324	402.980	186.854	-489.153	-287.487	7.904
2000	129.084	507.935	408.064	199.743	-488.879	-276.880	7.231
2100	129.428	514.241	412.971	212.669	-488.623	-266.287	6.624
2200	129.730	520.270	417.712	225.627	-488.382	-255.705	6.071
2300	129.996	526.042	422.297	238.614	-488.152	-245.134	5.567
2400	130.232	531.580	426.736	251.625	-487.927	-234.572	5.105
2500	130.441	536.901	431.037	264.659	-487.704	-224.021	4.681
2600	130.629	542.020	435.208	277.713	-487.477	-213.478	4.289
2700	130.797	546.954	439.256	290.784	-487.241	-202.944	3.926
2800	130.948	551.713	443.188	303.872	-486.993	-192.419	3.590
2900	131.084	556.311	447.010	316.973	-486.729	-181.903	3.276
3000	131.208	560.757	450.727	330.088	-486.445	-171.396	2.984
3100	131.320	565.061	454.347	343.214	-486.139	-160.900	2.711
3200	131.422	569.232	457.872	356.352	-485.807	-150.413	2.455
3300	131.516	573.277	461.308	369.499	-485.448	-139.938	2.215
3400	131.601	577.205	464.659	382.654	-485.060	-129.474	1.989
3500	131.680	581.021	467.930	395.819	-484.642	-119.021	1.776
3600	131.752	584.731	471.123	408.990	-484.192	-108.581	1.575
3700	131.819	588.342	474.242	422.169	-483.710	-98.154	1.386
3800	131.881	591.858	477.291	435.354	-483.197	-87.741	1.206
3900	131.938	595.285	480.273	448.545	-482.651	-77.340	1.036
4000	131.991	598.626	483.190	461.741	-482.073	-66.955	0.874
4100	132.040	601.885	486.046	474.943	-481.464	-56.585	0.721
4200	132.086	605.068	488.842	488.149	-480.824	-46.229	0.575
4300	132.128	608.176	491.581	501.360	-480.153	-35.890	0.436
4400	132.168	611.214	494.266	514.575	-479.454	-25.566	0.304
4500	132.206	614.185	496.898	527.793	-478.726	-15.259	0.177
4600	132.241	617.091	499.479	541.016	-477.970	-4.968	0.056
4700	132.274	619.936	502.012	554.241	-477.189	5.307	-0.059
4800	132.304	622.721	504.498	567.470	-476.382	15.564	-0.169
4900	132.333	625.449	506.938	580.702	-475.552	25.804	-0.275
5000	132.361	628.123	509.335	593.937	-474.699	36.027	-0.376
5100	132.386	630.744	511.690	607.174	-473.825	46.233	-0.474
5200	132.411	633.315	514.005	620.414	-472.930	56.422	-0.567
5300	132.434	635.837	516.280	633.656	-472.017	66.593	-0.656
5400	132.455	638.313	518.517	646.901	-471.086	76.747	-0.742
5500	132.476	640.744	520.717	660.147	-470.138	86.883	-0.825
5600	132.495	643.131	522.882	673.396	-469.175	97.002	-0.905
5700	132.514	645.476	525.012	686.646	-468.198	107.103	-0.981
5800	132.531	647.781	527.109	699.899	-467.208	117.187	-1.055
5900	132.548	650.047	529.173	713.153	-466.207	127.256	-1.127
6000	132.564	652.275	531.207	726.408	-465.195	137.305	-1.195
