Molybdenum Bromide (MoBr3)	Br3Mo1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
298.15	105.370	174.473	174.473	0.	-283.675	-259.095	45.392
300	105.395	175.125	174.475	0.195	-283.734	-258.942	45.086
400	106.859	205.645	178.626	10.808	-327.297	-241.576	31.547
500	108.324	229.648	186.514	21.567	-324.624	-220.454	23.031
600	109.788	249.527	195.406	32.472	-321.915	-199.874	17.401
700	111.253	266.561	204.383	43.524	-319.143	-179.752	13.413
800	112.717	281.512	213.108	54.723	-316.294	-160.032	10.449
900	114.181	294.873	221.464	66.068	-313.362	-140.675	8.165
1000	115.646	306.979	229.420	77.559	-310.344	-121.648	6.354
1100	117.110	318.070	236.982	89.197	-307.244	-102.928	4.888
1200	118.575	328.322	244.171	100.981	-304.066	-84.494	3.678
1300	120.039	337.871	251.016	112.912	-300.817	-66.327	2.665
1400	121.503	346.821	257.543	124.989	-297.504	-48.414	1.806
1500	122.968	355.254	263.778	137.213	-294.134	-30.739	1.070
