Boroxin (B3H3O3)	B3H3O3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-16.846	-1205.022	-1205.022	INFINITE
100	44.531	223.177	355.472	-13.230	-1210.334	-1191.454	622.352
200	67.194	261.217	299.274	-7.612	-1214.122	-1171.045	305.846
250	77.761	277.347	293.296	-3.987	-1215.892	-1160.070	242.383
298.15	87.831	291.907	291.907	0.	-1217.544	-1149.168	201.329
300	88.213	292.451	291.909	0.163	-1217.606	-1148.743	200.014
350	98.298	306.813	293.020	4.828	-1219.211	-1137.138	169.708
400	107.750	320.564	295.609	9.982	-1220.690	-1125.310	146.950
450	116.426	333.765	299.120	15.590	-1222.032	-1113.306	129.229
500	124.290	346.445	303.223	21.611	-1223.226	-1101.160	115.037
600	137.736	370.338	312.444	34.736	-1225.177	-1076.554	93.722
700	148.586	392.415	322.312	49.072	-1226.596	-1051.664	78.476
800	157.375	412.850	332.369	64.385	-1227.565	-1026.603	67.030
900	164.538	431.814	342.377	80.493	-1228.173	-1001.443	58.122
1000	170.415	449.464	352.214	97.250	-1228.501	-976.231	50.993
1100	175.270	465.941	361.812	114.542	-1228.621	-950.996	45.159
1200	179.307	481.370	371.139	132.277	-1228.594	-925.758	40.297
1300	182.687	495.859	380.182	150.381	-1228.469	-900.526	36.184
1400	185.535	509.505	388.936	168.796	-1228.290	-875.306	32.658
1500	187.952	522.390	397.408	187.474	-1228.089	-850.100	29.603
1600	190.014	534.588	405.604	206.375	-1227.895	-824.908	26.930
1700	191.786	546.162	413.534	225.467	-1227.729	-799.726	24.573
1800	193.316	557.169	421.211	244.724	-1227.611	-774.553	22.477
1900	194.646	567.657	428.645	264.124	-1227.554	-749.385	20.602
2000	195.807	577.671	435.848	283.648	-1227.571	-724.218	18.915
2100	196.826	587.250	442.831	303.280	-1227.673	-699.048	17.388
2200	197.725	596.428	449.605	323.009	-1227.866	-673.871	16.000
2300	198.521	605.235	456.182	342.822	-1228.157	-648.684	14.732
2400	199.228	613.699	462.570	362.710	-1379.331	-620.275	13.500
2500	199.860	621.845	468.779	382.665	-1380.068	-588.633	12.299
2600	200.427	629.695	474.818	402.680	-1380.819	-556.961	11.189
2700	200.936	637.269	480.695	422.748	-1381.588	-525.259	10.162
2800	201.396	644.585	486.418	442.865	-1382.377	-493.528	9.207
2900	201.812	651.659	491.995	463.026	-1383.188	-461.770	8.317
3000	202.190	658.507	497.432	483.227	-1384.024	-429.983	7.487
3100	202.534	665.143	502.735	503.463	-1384.886	-398.167	6.709
3200	202.848	671.578	507.912	523.732	-1385.775	-366.324	5.980
3300	203.136	677.825	512.966	544.032	-1386.692	-334.452	5.294
3400	203.399	683.893	517.905	564.359	-1387.639	-302.551	4.648
3500	203.642	689.792	522.732	584.711	-1388.614	-270.623	4.039
3600	203.865	695.532	527.453	605.086	-1389.620	-238.666	3.463
3700	204.071	701.121	532.071	625.483	-1390.656	-206.682	2.918
3800	204.262	706.566	536.592	645.900	-1391.723	-174.667	2.401
3900	204.439	711.874	541.019	666.335	-1392.821	-142.624	1.910
4000	204.604	717.052	545.355	686.788	-1393.951	-110.555	1.444
4100	204.756	722.106	549.605	707.256	-1395.112	-78.455	1.000
4200	204.899	727.042	553.771	727.739	-2835.853	-25.255	0.314
4300	205.032	731.865	557.857	748.235	-2833.817	41.641	-0.506
4400	205.156	736.580	561.865	768.745	-2831.818	108.488	-1.288
4500	205.272	741.192	565.799	789.266	-2829.858	175.290	-2.035
4600	205.381	745.704	569.661	809.799	-2827.938	242.049	-2.749
4700	205.484	750.122	573.454	830.342	-2826.059	308.768	-3.432
4800	205.580	754.450	577.180	850.895	-2824.222	375.448	-4.086
4900	205.670	758.689	580.841	871.458	-2822.428	442.089	-4.713
5000	205.755	762.845	584.440	892.029	-2820.679	508.695	-5.314
5100	205.836	766.921	587.978	912.609	-2818.975	575.265	-5.892
5200	205.912	770.918	591.458	933.196	-2817.319	641.801	-6.447
5300	205.983	774.841	594.881	953.791	-2815.711	708.309	-6.981
5400	206.051	778.692	598.249	974.393	-2814.154	774.784	-7.495
5500	206.115	782.474	601.564	995.001	-2812.647	841.231	-7.989
5600	206.176	786.188	604.828	1015.616	-2811.193	907.654	-8.466
5700	206.234	789.838	608.042	1036.236	-2809.794	974.049	-8.926
5800	206.289	793.425	611.207	1056.862	-2808.450	1040.422	-9.370
5900	206.341	796.952	614.326	1077.494	-2807.163	1106.767	-9.799
6000	206.391	800.420	617.399	1098.131	-2805.936	1173.096	-10.213
