Magnesium Bromide (MgBr2)	Br2Mg1(l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
298.15	73.161	150.500	150.500	0.	-490.408	-480.158	84.122
300	73.387	150.954	150.502	0.136	-490.458	-480.094	83.592
400	77.278	172.633	153.431	7.681	-519.948	-470.497	61.441
500	79.743	190.156	159.080	15.538	-518.449	-458.306	47.879
600	81.429	204.846	165.516	23.598	-516.876	-446.424	38.865
700	82.970	217.516	172.060	31.819	-515.265	-434.809	32.446
700.000	82.970	217.516	172.060	31.819	GLASS <--> LIQUID
700.000	104.600	217.516	172.060	31.819	TRANSITION
800	104.600	231.484	178.635	42.279	-511.546	-423.571	27.656
900	104.600	243.804	185.205	52.739	-507.968	-412.790	23.958
1000	104.600	254.824	191.625	63.199	-513.139	-401.687	20.982
1100	104.600	264.794	197.831	73.659	-509.893	-390.699	18.553
1200	104.600	273.895	203.796	84.119	-506.655	-380.006	16.541
1300	104.600	282.268	209.514	94.579	-503.427	-369.583	14.850
1400	104.600	290.019	214.991	105.039	-627.616	-356.242	13.292
1500	104.600	297.236	220.237	115.499	-623.054	-337.017	11.736
1600	104.600	303.987	225.262	125.959	-618.502	-318.096	10.385
1700	104.600	310.328	230.082	136.419	-613.961	-299.460	9.201
1800	104.600	316.307	234.707	146.879	-609.434	-281.091	8.157
1900	104.600	321.962	239.152	157.339	-604.921	-262.972	7.230
2000	104.600	327.328	243.428	167.799	-600.426	-245.091	6.401
