Titanium Oxide, Anatase (TiO2)	O2Ti1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.000	0.000	INFINITE	-8.627	-933.837	-933.837	INFINITE
100	19.159	9.623	89.203	-7.958	-936.632	-919.438	480.265
200	41.865	30.501	54.580	-4.816	-938.318	-901.476	235.441
298.15	55.271	49.907	49.907	0.000	-938.722	-883.266	154.745
300	55.471	50.249	49.908	0.102	-938.721	-882.922	153.730
400	63.593	67.433	52.195	6.095	-938.313	-864.368	112.875
500	68.145	82.156	56.753	12.702	-937.506	-845.970	88.378
600	70.890	94.842	62.069	19.664	-936.529	-827.753	72.062
700	72.655	105.911	67.559	26.846	-935.488	-809.706	60.421
800	73.860	115.696	72.976	34.176	-934.421	-791.810	51.700
900	74.726	124.448	78.218	41.607	-933.386	-774.046	44.924
1000	75.354	132.355	83.242	49.112	-932.464	-756.393	39.510
1100	75.814	139.559	88.039	56.672	-931.729	-738.823	35.084
1200	76.191	146.172	92.612	64.272	-935.171	-721.191	31.393
1300	76.484	152.283	96.970	71.907	-934.101	-703.403	28.263
1400	76.735	157.960	101.126	79.568	-933.112	-685.695	25.584
1500	76.944	163.262	105.094	87.252	-932.219	-668.054	23.264
1600	77.111	168.233	108.886	94.955	-931.438	-650.470	21.236
1700	77.237	172.912	112.516	102.673	-930.785	-632.930	19.448
1800	77.362	177.330	115.995	110.403	-930.274	-615.425	17.859
1900	77.446	181.515	119.335	118.143	-929.921	-597.943	16.439
2000	77.530	185.490	122.544	125.892	-944.427	-580.022	15.149
