Copper Oxide (CuO)	Cu1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.751	305.866	305.866	INFINITE
100	31.554	197.630	265.437	-6.781	306.715	296.621	-154.939
200	34.498	220.596	237.849	-3.451	306.577	286.552	-74.840
250	35.198	228.373	235.202	-1.707	306.428	281.563	-58.829
298.15	35.693	234.617	234.617	0.	306.269	276.788	-48.492
300	35.710	234.838	234.618	0.066	306.262	276.605	-48.161
350	36.098	240.373	235.054	1.862	306.083	271.676	-40.545
400	36.399	245.214	236.028	3.674	305.891	266.774	-34.837
450	36.636	249.515	237.292	5.501	305.683	261.896	-30.400
500	36.827	253.386	238.711	7.337	305.459	257.043	-26.853
600	37.114	260.127	241.735	11.035	304.957	247.405	-21.539
700	37.320	265.864	244.782	14.757	304.378	237.858	-17.749
800	37.478	270.858	247.736	18.498	303.726	228.399	-14.913
900	37.606	275.280	250.556	22.252	303.001	219.026	-12.712
1000	37.715	279.248	253.230	26.018	302.202	209.737	-10.956
1100	37.810	282.847	255.762	29.795	301.319	200.533	-9.523
1200	37.896	286.141	258.158	33.580	300.335	191.413	-8.332
1300	37.975	289.178	260.429	37.374	299.209	182.381	-7.328
1400	38.050	291.995	262.584	41.175	284.788	173.848	-6.486
1500	38.121	294.622	264.633	44.983	283.491	165.969	-5.780
1600	38.189	297.085	266.585	48.799	282.189	158.177	-5.164
1700	38.256	299.402	268.448	52.621	280.881	150.466	-4.623
1800	38.322	301.590	270.229	56.450	279.567	142.832	-4.145
1900	38.389	303.664	271.935	60.286	278.248	135.272	-3.719
2000	38.456	305.635	273.571	64.128	276.925	127.781	-3.337
2100	38.526	307.513	275.143	67.977	275.597	120.356	-2.994
2200	38.599	309.307	276.655	71.833	274.265	112.996	-2.683
2300	38.677	311.024	278.113	75.697	272.929	105.695	-2.400
2400	38.760	312.672	279.519	79.569	271.590	98.452	-2.143
2500	38.850	314.256	280.877	83.449	270.248	91.266	-1.907
2600	38.949	315.782	282.190	87.339	268.906	84.133	-1.690
2700	39.056	317.254	283.461	91.239	267.563	77.052	-1.491
2800	39.174	318.676	284.694	95.151	266.221	70.021	-1.306
2900	39.303	320.053	285.890	99.074	-35.323	69.033	-1.243
3000	39.444	321.388	287.051	103.012	-35.864	72.640	-1.265
3100	39.598	322.684	288.179	106.964	-36.450	76.267	-1.285
3200	39.766	323.944	289.277	110.932	-37.079	79.913	-1.304
3300	39.949	325.170	290.347	114.918	-37.751	83.579	-1.323
3400	40.145	326.366	291.388	118.922	-38.463	87.266	-1.341
3500	40.357	327.532	292.404	122.947	-39.213	90.975	-1.358
3600	40.583	328.672	293.396	126.994	-39.998	94.706	-1.374
3700	40.824	329.787	294.365	131.064	-40.815	98.458	-1.390
3800	41.079	330.880	295.311	135.159	-41.662	102.234	-1.405
3900	41.348	331.950	296.237	139.280	-42.533	106.032	-1.420
4000	41.631	333.000	297.143	143.429	-43.426	109.853	-1.435
4100	41.926	334.032	298.030	147.607	-44.337	113.696	-1.449
4200	42.234	335.046	298.900	151.815	-45.263	117.562	-1.462
4300	42.552	336.043	299.752	156.054	-46.198	121.450	-1.475
4400	42.881	337.025	300.588	160.326	-47.141	125.359	-1.488
4500	43.220	337.993	301.408	164.631	-48.087	129.290	-1.501
4600	43.566	338.947	302.214	168.970	-49.033	133.242	-1.513
4700	43.920	339.887	303.006	173.344	-49.976	137.215	-1.525
4800	44.279	340.816	303.784	177.754	-50.914	141.208	-1.537
4900	44.644	341.732	304.549	182.200	-51.844	145.220	-1.548
5000	45.012	342.638	305.302	186.683	-52.763	149.251	-1.559
5100	45.383	343.533	306.042	191.203	-53.670	153.301	-1.570
5200	45.756	344.418	306.772	195.760	-54.563	157.367	-1.581
5300	46.129	345.293	307.490	200.354	-55.441	161.451	-1.591
5400	46.501	346.159	308.199	204.986	-56.303	165.552	-1.601
5500	46.872	347.015	308.897	209.654	-57.149	169.668	-1.611
5600	47.240	347.863	309.585	214.360	-57.977	173.799	-1.621
5700	47.604	348.703	310.264	219.102	-58.789	177.945	-1.631
5800	47.964	349.534	310.934	223.881	-59.584	182.106	-1.640
5900	48.319	350.357	311.595	228.695	-60.362	186.279	-1.649
6000	48.667	351.172	312.248	233.544	-61.126	190.466	-1.658
