Tantalum Carbide (TaC)	C1Ta1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.514	-143.879	-143.879	INFINITE
100	18.619	12.880	69.673	-5.679	-144.099	-143.677	75.049
200	29.192	29.187	45.519	-3.266	-144.264	-143.168	37.392
298.15	36.790	42.373	42.373	0.	-144.097	-142.654	24.992
300	36.903	42.601	42.374	0.068	-144.091	-142.645	24.837
400	41.664	53.915	43.884	4.012	-143.729	-142.215	18.571
500	44.530	63.537	46.877	8.330	-143.347	-141.882	14.822
600	46.447	71.833	50.361	12.883	-143.033	-141.620	12.329
700	47.890	79.104	53.959	17.602	-142.791	-141.404	10.552
800	49.074	85.578	57.514	22.451	-142.596	-141.220	9.221
900	50.116	91.419	60.962	27.411	-142.426	-141.058	8.187
1000	51.066	96.749	64.278	32.471	-142.270	-140.914	7.361
1100	51.928	101.656	67.456	37.621	-142.124	-140.786	6.685
1200	52.779	106.211	70.498	42.856	-141.987	-140.670	6.123
1300	53.616	110.469	73.411	48.176	-141.850	-140.566	5.648
1400	54.441	114.473	76.202	53.579	-141.697	-140.473	5.241
1500	55.254	118.257	78.881	59.064	-141.513	-140.392	4.889
1600	56.035	121.848	81.455	64.628	-141.291	-140.324	4.581
1700	56.813	125.268	83.932	70.271	-141.035	-140.271	4.310
1800	57.588	128.537	86.320	75.991	-140.761	-140.234	4.069
1900	58.360	131.672	88.625	81.788	-140.482	-140.213	3.855
2000	59.128	134.685	90.853	87.663	-140.200	-140.206	3.662
2100	59.890	137.588	93.010	93.614	-139.913	-140.213	3.488
2200	60.650	140.392	95.100	99.641	-139.621	-140.234	3.330
2300	61.409	143.104	97.129	105.744	-139.325	-140.269	3.186
2400	62.167	145.734	99.100	111.922	-139.030	-140.316	3.054
2500	62.923	148.287	101.016	118.177	-138.741	-140.376	2.933
2600	63.676	150.770	102.882	124.507	-138.467	-140.446	2.822
2700	64.429	153.187	104.701	130.912	-138.218	-140.527	2.719
2800	65.181	155.544	106.475	137.393	-138.006	-140.617	2.623
2900	65.933	157.844	108.207	143.948	-137.845	-140.713	2.535
3000	66.685	160.092	109.899	150.579	-137.753	-140.814	2.452
3100	67.436	162.291	111.554	157.285	-137.746	-140.916	2.374
3200	68.187	164.444	113.173	164.066	-137.846	-141.017	2.302
3300	68.938	166.553	114.759	170.923	-174.531	-140.642	2.226
3400	69.688	168.622	116.312	177.854	-174.488	-139.616	2.145
3500	70.438	170.653	117.836	184.860	-174.382	-138.592	2.068
3600	71.187	172.648	119.331	191.941	-174.213	-137.571	1.996
3700	71.935	174.609	120.799	199.098	-173.981	-136.557	1.928
3800	72.683	176.537	122.240	206.328	-173.686	-135.549	1.863
3900	73.431	178.435	123.657	213.634	-173.328	-134.550	1.802
4000	74.178	180.303	125.050	221.015	-172.905	-133.561	1.744
4100	74.925	182.144	126.420	228.470	-172.420	-132.583	1.689
4200	75.671	183.959	127.768	236.000	-171.871	-131.618	1.637
4273.000	76.216	185.267	128.739	241.544	CRYSTAL <--> LIQUID
4273.000	66.944	209.746	128.739	346.144	TRANSITION
4300	66.944	210.168	129.249	347.951	-66.912	-131.327	1.595
4400	66.944	211.707	131.106	354.645	-67.220	-132.821	1.577
4500	66.944	213.212	132.914	361.340	-67.540	-134.309	1.559
4600	66.944	214.683	134.676	368.034	-67.870	-135.789	1.542
4700	66.944	216.123	136.393	374.729	-68.211	-137.262	1.525
4800	66.944	217.532	138.069	381.423	-68.563	-138.727	1.510
4900	66.944	218.912	139.705	388.117	-68.926	-140.185	1.494
5000	66.944	220.265	141.302	394.812	-69.300	-141.636	1.480
5100	66.944	221.591	142.864	401.506	-69.684	-143.078	1.465
5200	66.944	222.890	144.390	408.201	-70.079	-144.514	1.452
5300	66.944	224.166	145.884	414.895	-70.484	-145.941	1.438
5400	66.944	225.417	147.345	421.589	-70.900	-147.361	1.425
5500	66.944	226.645	148.775	428.284	-71.327	-148.773	1.413
5600	66.944	227.852	150.177	434.978	-71.764	-150.177	1.401
5700	66.944	229.036	151.550	441.673	-72.211	-151.574	1.389
5800	66.944	230.201	152.896	448.367	-811.424	-150.161	1.352
5900	66.944	231.345	154.216	455.061	-812.106	-138.754	1.228
6000	66.944	232.470	155.511	461.756	-812.842	-127.335	1.109
