Iron Sulfide, Pyrrhotite (Fe0.877S)	Fe0.877S1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.241	-106.313	-106.313	INFINITE
100	25.899	18.565	99.374	-8.081	-106.214	-106.286	55.518
200	42.257	42.394	65.139	-4.549	-105.875	-106.478	27.809
298.15	49.883	60.799	60.799	0.	-105.437	-106.863	18.722
300	50.000	61.108	60.800	0.092	-105.427	-106.872	18.608
400	56.149	76.334	62.835	5.399	-107.022	-107.353	14.019
500	62.383	89.531	66.880	11.325	-107.526	-107.381	11.218
598.000	68.563	101.232	71.565	17.741	BETA <--> GAMMA
598.000	58.175	101.897	71.565	18.139	TRANSITION
600	58.116	102.091	71.666	18.255	-106.887	-107.365	9.347
700	55.564	110.847	76.659	23.932	-107.474	-107.403	8.015
800	53.848	118.146	81.401	29.396	-108.391	-107.335	7.008
900	52.886	124.432	85.841	34.732	-162.845	-106.047	6.155
1000	52.007	129.922	89.980	39.941	-163.655	-99.702	5.208
1100	55.396	135.035	93.845	45.309	-165.108	-93.221	4.427
1200	59.120	140.016	97.486	51.036	-165.731	-86.673	3.773
1300	62.676	144.882	100.945	57.118	-164.572	-80.130	3.220
1400	67.195	149.686	104.255	63.603	-163.098	-73.687	2.749
1500	72.676	154.503	107.444	70.589	-161.213	-67.364	2.346
1600	79.161	159.398	110.538	78.177	-158.813	-61.182	1.997
1700	86.107	164.398	113.558	86.428	-156.671	-55.152	1.695
1800	94.517	169.551	116.525	95.447	-153.309	-49.274	1.430
