Beryllium Sulfide (BeS)	Be1S1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.780	261.156	261.156	INFINITE
100	29.109	178.064	236.789	-5.872	263.335	246.831	-128.931
200	29.468	198.299	213.056	-2.951	264.036	229.939	-60.054
298.15	30.786	210.288	210.288	0.	263.592	213.267	-37.363
300	30.816	210.478	210.289	0.057	263.577	212.954	-37.079
400	32.371	219.561	211.516	3.218	260.298	196.318	-25.636
500	33.636	226.926	213.884	6.521	257.571	180.624	-18.870
600	34.575	233.146	216.590	9.934	255.132	165.469	-14.405
700	35.273	238.531	219.348	13.428	252.888	150.704	-11.246
800	35.834	243.279	222.049	16.984	250.736	136.254	-8.896
900	36.363	247.530	224.648	20.594	195.496	123.152	-7.148
1000	36.960	251.391	227.132	24.259	194.622	115.160	-6.015
1100	37.713	254.947	229.501	27.991	193.712	107.258	-5.093
1200	38.688	258.269	231.761	31.809	192.784	99.439	-4.328
1300	39.919	261.412	233.922	35.737	191.865	91.698	-3.684
1400	41.407	264.423	235.994	39.801	190.979	84.026	-3.135
1500	43.124	267.338	237.987	44.026	190.150	76.416	-2.661
1600	45.017	270.180	239.910	48.432	174.862	69.385	-2.265
1700	47.016	272.969	241.773	53.033	174.602	62.801	-1.930
1800	49.044	275.714	243.583	57.836	174.509	56.228	-1.632
1900	51.023	278.419	245.345	62.840	174.583	49.656	-1.365
2000	52.883	281.084	247.066	68.037	174.815	43.075	-1.125
2100	54.566	283.706	248.748	73.411	175.193	36.480	-0.907
2200	56.030	286.279	250.396	78.943	175.696	29.863	-0.709
2300	57.248	288.797	252.011	84.609	176.303	23.221	-0.527
2400	58.209	291.255	253.595	90.384	176.989	16.551	-0.360
2500	58.918	293.647	255.150	96.242	177.728	9.851	-0.206
2600	59.386	295.967	256.675	102.159	178.498	3.120	-0.063
2700	59.635	298.214	258.172	108.112	179.276	-3.640	0.070
2800	59.690	300.384	259.641	114.080	-110.916	-4.206	0.078
2900	59.580	302.477	261.083	120.045	-109.117	-0.427	0.008
3000	59.333	304.493	262.496	125.991	-107.347	3.291	-0.057
3100	58.975	306.433	263.882	131.907	-105.618	6.950	-0.117
3200	58.531	308.299	265.241	137.783	-103.942	10.555	-0.172
3300	58.023	310.092	266.574	143.611	-102.326	14.108	-0.223
3400	57.471	311.816	267.879	149.386	-100.779	17.613	-0.271
3500	56.890	313.474	269.158	155.105	-99.305	21.073	-0.314
3600	56.293	315.068	270.412	160.764	-97.909	24.492	-0.355
3700	55.693	316.602	271.639	166.363	-96.594	27.874	-0.394
3800	55.097	318.080	272.842	171.903	-95.361	31.222	-0.429
3900	54.512	319.503	274.020	177.383	-94.213	34.538	-0.463
4000	53.943	320.876	275.175	182.806	-93.150	37.825	-0.494
4100	53.393	322.201	276.306	188.172	-92.173	41.087	-0.523
4200	52.866	323.482	277.414	193.485	-91.281	44.326	-0.551
4300	52.363	324.720	278.500	198.746	-90.476	47.546	-0.578
4400	51.884	325.918	279.564	203.958	-89.756	50.747	-0.602
4500	51.430	327.079	280.607	209.124	-89.122	53.933	-0.626
4600	51.001	328.204	281.629	214.245	-88.574	57.106	-0.648
4700	50.597	329.297	282.632	219.325	-88.110	60.267	-0.670
4800	50.217	330.358	283.615	224.365	-87.731	63.420	-0.690
4900	49.859	331.390	284.580	229.369	-87.435	66.566	-0.710
5000	49.524	332.394	285.526	234.338	-87.222	69.707	-0.728
5100	49.210	333.371	286.455	239.274	-87.093	72.844	-0.746
5200	48.916	334.324	287.366	244.181	-87.044	75.979	-0.763
5300	48.641	335.253	288.261	249.058	-87.077	79.114	-0.780
5400	48.384	336.160	289.140	253.909	-87.190	82.251	-0.796
5500	48.143	337.045	290.003	258.736	-87.383	85.390	-0.811
5600	47.919	337.911	290.850	263.539	-87.653	88.534	-0.826
5700	47.709	338.757	291.683	268.320	-88.001	91.683	-0.840
5800	47.513	339.585	292.502	273.081	-88.425	94.839	-0.854
5900	47.331	340.396	293.307	277.823	-88.923	98.003	-0.868
6000	47.160	341.190	294.099	282.547	-89.496	101.176	-0.881
