Chlorine Oxide (Cl2O)	Cl2O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.695	89.691	89.691	INFINITE
100	35.494	223.344	306.542	-8.320	88.702	93.934	-49.066
200	42.255	249.979	272.170	-4.438	88.091	99.436	-25.970
250	45.365	259.752	268.733	-2.245	87.936	102.293	-21.373
298.15	47.810	267.959	267.959	0.	87.864	105.065	-18.407
300	47.893	268.255	267.960	0.089	87.862	105.172	-18.312
350	49.863	275.793	268.551	2.535	87.852	108.059	-16.127
400	51.378	282.554	269.886	5.067	87.886	110.943	-14.488
450	52.548	288.676	271.639	7.667	87.950	113.822	-13.212
500	53.458	294.262	273.626	10.318	88.035	116.692	-12.191
600	54.749	304.131	277.910	15.733	88.239	122.405	-10.656
700	55.590	312.638	282.277	21.253	88.459	128.082	-9.558
800	56.163	320.101	286.548	26.842	88.681	133.727	-8.731
900	56.569	326.741	290.652	32.480	88.895	139.345	-8.087
1000	56.866	332.717	294.565	38.152	89.100	144.939	-7.571
1100	57.090	338.148	298.284	43.851	89.294	150.514	-7.147
1200	57.262	343.123	301.816	49.569	89.475	156.071	-6.794
1300	57.398	347.712	305.172	55.302	89.645	161.614	-6.494
1400	57.506	351.970	308.365	61.047	89.802	167.144	-6.236
1500	57.594	355.940	311.406	66.802	89.945	172.663	-6.013
1600	57.666	359.660	314.306	72.565	90.075	178.174	-5.817
1700	57.726	363.158	317.078	78.335	90.190	183.676	-5.644
1800	57.777	366.459	319.731	84.110	90.290	189.172	-5.490
1900	57.820	369.584	322.273	89.890	90.373	194.664	-5.352
2000	57.857	372.550	324.713	95.674	90.438	200.151	-5.227
2100	57.888	375.374	327.059	101.461	90.484	205.635	-5.115
2200	57.916	378.068	329.317	107.252	90.510	211.118	-5.013
2300	57.940	380.643	331.493	113.044	90.513	216.600	-4.919
2400	57.961	383.109	333.593	118.840	90.493	222.082	-4.833
2500	57.980	385.476	335.621	124.637	90.447	227.566	-4.755
2600	57.996	387.750	337.582	130.435	90.376	233.052	-4.682
2700	58.011	389.939	339.481	136.236	90.278	238.542	-4.615
2800	58.024	392.049	341.321	142.038	90.152	244.035	-4.553
2900	58.036	394.085	343.106	147.841	89.998	249.533	-4.495
3000	58.047	396.053	344.838	153.645	89.816	255.038	-4.441
3100	58.057	397.956	346.521	159.450	89.606	260.549	-4.390
3200	58.066	399.800	348.157	165.256	89.369	266.066	-4.343
3300	58.074	401.587	349.749	171.063	89.107	271.592	-4.299
3400	58.081	403.321	351.300	176.871	88.820	277.126	-4.258
3500	58.088	405.004	352.810	182.679	88.511	282.669	-4.219
3600	58.094	406.641	354.283	188.488	88.182	288.221	-4.182
3700	58.100	408.233	355.720	194.298	87.835	293.782	-4.147
3800	58.105	409.782	357.122	200.108	87.472	299.354	-4.115
3900	58.110	411.291	358.492	205.919	87.096	304.935	-4.084
4000	58.114	412.763	359.830	211.730	86.710	310.525	-4.055
4100	58.118	414.198	361.139	217.542	86.316	316.125	-4.027
4200	58.122	415.598	362.419	223.354	85.918	321.735	-4.001
4300	58.126	416.966	363.671	229.166	85.518	327.355	-3.977
4400	58.129	418.302	364.898	234.979	85.119	332.983	-3.953
4500	58.132	419.609	366.099	240.792	84.722	338.621	-3.931
4600	58.135	420.886	367.276	246.605	84.332	344.267	-3.909
4700	58.138	422.137	368.430	252.419	83.948	349.922	-3.889
4800	58.141	423.361	369.562	258.233	83.575	355.585	-3.870
4900	58.143	424.559	370.672	264.047	83.213	361.256	-3.851
5000	58.145	425.734	371.762	269.862	82.864	366.934	-3.833
5100	58.147	426.886	372.831	275.676	82.529	372.619	-3.816
5200	58.149	428.015	373.882	281.491	82.211	378.309	-3.800
5300	58.151	429.122	374.914	287.306	81.909	384.007	-3.785
5400	58.153	430.209	375.928	293.121	81.625	389.709	-3.770
5500	58.155	431.276	376.924	298.937	81.360	395.417	-3.755
5600	58.157	432.324	377.904	304.752	81.113	401.130	-3.742
5700	58.158	433.354	378.868	310.568	80.885	406.846	-3.728
5800	58.160	434.365	379.816	316.384	80.677	412.567	-3.716
5900	58.161	435.359	380.749	322.200	80.488	418.290	-3.703
6000	58.162	436.337	381.668	328.016	80.319	424.017	-3.691
