Titanium Bromide (TiBr2)	Br2Ti1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-15.127	-164.863	-164.863	INFINITE
100	49.952	247.576	360.164	-11.259	-164.348	-182.895	95.535
200	57.678	285.140	314.116	-5.795	-165.703	-201.001	52.496
250	59.160	298.185	309.669	-2.871	-166.758	-209.710	43.816
298.15	60.026	308.685	308.685	0.	-179.075	-216.558	37.940
300	60.052	309.056	308.686	0.111	-179.151	-216.791	37.747
350	60.624	318.359	309.419	3.129	-210.070	-221.365	33.037
400	61.009	326.481	311.055	6.170	-210.185	-222.971	29.117
450	61.281	333.684	313.177	9.228	-210.326	-224.561	26.066
500	61.479	340.151	315.556	12.297	-210.490	-226.134	23.624
600	61.741	351.385	320.619	18.459	-210.873	-229.228	19.956
700	61.904	360.916	325.712	24.642	-211.317	-232.253	17.331
800	62.016	369.189	330.641	30.839	-211.798	-235.211	15.358
900	62.109	376.499	335.338	37.045	-212.346	-238.106	13.819
1000	62.204	383.048	339.788	43.260	-213.026	-240.933	12.585
1100	62.319	388.982	343.994	49.486	-213.898	-243.684	11.572
1200	62.466	394.410	347.973	55.725	-218.946	-246.226	10.718
1300	62.655	399.417	351.740	61.981	-219.471	-248.478	9.984
1400	62.887	404.069	355.313	68.258	-220.063	-250.688	9.353
1500	63.163	408.417	358.710	74.560	-220.730	-252.853	8.805
1600	63.478	412.503	361.946	80.892	-221.482	-254.970	8.324
1700	63.825	416.362	365.034	87.256	-222.330	-257.038	7.898
1800	64.198	420.020	367.988	93.657	-223.287	-259.052	7.518
1900	64.587	423.502	370.819	100.097	-224.365	-261.010	7.176
2000	64.986	426.825	373.537	106.575	-240.264	-262.455	6.855
2100	65.387	430.005	376.151	113.094	-242.373	-263.512	6.555
2200	65.784	433.056	378.669	119.653	-244.462	-264.470	6.279
2300	66.171	435.989	381.097	126.250	-246.533	-265.333	6.026
2400	66.546	438.813	383.444	132.886	-248.588	-266.106	5.792
2500	66.904	441.537	385.713	139.559	-250.630	-266.794	5.574
2600	67.246	444.168	387.911	146.267	-252.659	-267.401	5.372
2700	67.568	446.712	390.042	153.007	-254.677	-267.929	5.183
2800	67.872	449.175	392.110	159.780	-256.686	-268.384	5.007
2900	68.157	451.561	394.119	166.581	-258.685	-268.766	4.841
3000	68.425	453.876	396.073	173.410	-260.675	-269.080	4.685
3100	68.675	456.124	397.974	180.266	-262.655	-269.327	4.538
3200	68.911	458.308	399.826	187.145	-264.625	-269.511	4.399
3300	69.132	460.432	401.630	194.047	-266.583	-269.633	4.268
3400	69.341	462.499	403.390	200.971	-268.530	-269.696	4.143
3500	69.538	464.512	405.108	207.915	-270.462	-269.703	4.025
3600	69.726	466.474	406.785	214.878	-272.378	-269.654	3.913
3700	69.904	468.387	408.424	221.860	-683.375	-261.763	3.695
3800	70.074	470.253	410.027	228.859	-684.021	-250.360	3.441
3900	70.238	472.075	411.595	235.874	-684.701	-238.939	3.200
4000	70.395	473.856	413.129	242.906	-685.412	-227.500	2.971
4100	70.547	475.596	414.632	249.953	-686.152	-216.044	2.752
4200	70.694	477.298	416.103	257.015	-686.917	-204.568	2.544
4300	70.836	478.963	417.546	264.092	-687.705	-193.075	2.345
4400	70.974	480.593	418.960	271.183	-688.512	-181.562	2.155
4500	71.108	482.189	420.348	278.287	-689.335	-170.031	1.974
4600	71.237	483.754	421.709	285.404	-690.172	-158.482	1.800
4700	71.362	485.287	423.046	292.534	-691.020	-146.915	1.633
4800	71.484	486.791	424.358	299.676	-691.876	-135.329	1.473
4900	71.601	488.266	425.647	306.831	-692.739	-123.725	1.319
5000	71.714	489.713	426.914	313.996	-693.605	-112.104	1.171
5100	71.822	491.135	428.160	321.173	-694.473	-100.465	1.029
5200	71.926	492.530	429.384	328.361	-695.340	-88.810	0.892
5300	72.026	493.901	430.588	335.558	-696.205	-77.137	0.760
5400	72.120	495.249	431.773	342.766	-697.067	-65.448	0.633
5500	72.210	496.573	432.940	349.982	-697.924	-53.744	0.510
5600	72.294	497.875	434.088	357.207	-698.774	-42.024	0.392
5700	72.373	499.155	435.218	364.441	-699.616	-30.289	0.278
5800	72.447	500.414	436.331	371.682	-700.449	-18.539	0.167
5900	72.516	501.653	437.428	378.930	-701.273	-6.775	0.060
6000	72.579	502.873	438.508	386.185	-702.086	5.003	-0.044
