Magnesium Tungsten Oxide (MgWO4)	Mg1O4W1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-17.218	-1505.744	-1505.744	INFINITE
100	38.221	21.150	179.146	-15.800	-1511.429	-1476.970	771.490
200	83.220	62.706	110.418	-9.542	-1515.008	-1440.872	376.317
298.15	109.077	101.186	101.186	0.	-1515.863	-1404.224	246.014
300	109.621	101.862	101.188	0.202	-1515.861	-1403.532	244.377
400	123.428	135.424	105.670	11.902	-1515.122	-1366.171	178.404
500	131.587	163.893	114.543	24.675	-1513.648	-1329.093	138.849
600	137.026	188.377	124.856	38.112	-1511.854	-1292.348	112.509
700	141.670	209.851	135.496	52.049	-1509.900	-1255.916	93.718
800	146.147	229.063	146.011	66.441	-1507.815	-1219.774	79.643
900	150.415	246.522	156.223	81.268	-1505.606	-1183.900	68.712
1000	154.808	262.595	166.067	96.528	-1511.860	-1147.567	59.943
1100	159.410	277.566	175.530	112.239	-1509.378	-1111.254	52.769
1200	164.013	291.633	184.625	128.410	-1506.559	-1075.183	46.801
1300	168.615	304.945	193.373	145.043	-1503.393	-1039.361	41.762
1400	173.008	317.600	201.798	162.122	-1627.297	-1000.628	37.334
1500	177.611	329.694	209.924	179.655	-1622.088	-956.046	33.292
1600	182.004	341.296	217.775	197.634	-1616.532	-911.823	29.768
1700	186.606	352.469	225.371	216.066	-1610.619	-867.958	26.669
1800	191.000	363.259	232.734	234.945	-1604.355	-824.451	23.925
1900	195.602	373.710	239.880	254.277	-1597.733	-781.302	21.479
2000	199.995	383.855	246.826	274.058	-1590.756	-738.511	19.288
