Triiodosilyl (SiI3)	I3Si1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-18.578	39.751	39.751	INFINITE
100	58.786	303.097	442.837	-13.974	39.514	18.736	-9.787
200	71.873	348.463	385.228	-7.353	37.557	-1.315	0.343
250	75.152	364.881	379.565	-3.671	36.448	-10.907	2.279
298.15	77.191	378.305	378.305	0.	35.314	-19.925	3.491
300	77.254	378.783	378.306	0.143	35.268	-20.268	3.529
350	78.652	390.803	379.253	4.043	33.916	-29.421	4.391
400	79.619	401.373	381.370	8.001	8.548	-37.551	4.904
450	80.310	410.793	384.126	12.000	5.373	-43.123	5.006
500	80.820	419.282	387.224	16.029	-57.997	-42.643	4.455
600	81.503	434.083	393.836	24.148	-57.885	-39.583	3.446
700	81.926	446.681	400.508	32.321	-57.811	-36.539	2.727
800	82.206	457.640	406.979	40.529	-57.781	-33.503	2.188
900	82.399	467.334	413.157	48.759	-57.798	-30.467	1.768
1000	82.539	476.023	419.017	57.007	-57.864	-27.428	1.433
1100	82.643	483.895	424.563	65.266	-57.984	-24.379	1.158
1200	82.722	491.090	429.811	73.534	-58.163	-21.316	0.928
1300	82.784	497.714	434.783	81.810	-58.412	-18.236	0.733
1400	82.833	503.850	439.500	90.091	-58.744	-15.134	0.565
1500	82.873	509.567	443.983	98.376	-59.174	-12.004	0.418
1600	82.906	514.916	448.251	106.665	-59.717	-8.843	0.289
1700	82.933	519.943	452.321	114.957	-110.563	-5.196	0.160
1800	82.955	524.684	456.211	123.252	-111.140	1.018	-0.030
1900	82.975	529.170	459.934	131.548	-111.818	7.267	-0.200
2000	82.991	533.426	463.503	139.846	-112.600	13.554	-0.354
2100	83.005	537.476	466.930	148.146	-113.482	19.883	-0.495
2200	83.018	541.338	470.225	156.447	-114.456	26.256	-0.623
2300	83.028	545.028	473.398	164.750	-115.511	32.676	-0.742
2400	83.038	548.562	476.456	173.053	-116.632	39.142	-0.852
2500	83.046	551.952	479.409	181.357	-117.804	45.657	-0.954
2600	83.053	555.209	482.262	189.662	-119.008	52.219	-1.049
2700	83.060	558.344	485.022	197.968	-120.227	58.828	-1.138
2800	83.066	561.365	487.695	206.274	-121.444	65.482	-1.222
2900	83.071	564.280	490.286	214.581	-122.644	72.179	-1.300
3000	83.076	567.096	492.800	222.888	-123.811	78.917	-1.374
3100	83.080	569.820	495.241	231.196	-124.933	85.693	-1.444
3200	83.084	572.458	497.613	239.505	-125.999	92.505	-1.510
3300	83.088	575.014	499.920	247.813	-127.000	99.349	-1.573
3400	83.091	577.495	502.165	256.122	-127.928	106.222	-1.632
3500	83.094	579.904	504.352	264.431	-128.777	113.121	-1.688
3600	83.097	582.244	506.483	272.741	-513.695	130.504	-1.894
3700	83.099	584.521	508.562	281.051	-513.961	148.403	-2.095
3800	83.102	586.737	510.590	289.361	-514.140	166.307	-2.286
3900	83.104	588.896	512.570	297.671	-514.232	184.215	-2.467
4000	83.106	591.000	514.505	305.981	-514.236	202.124	-2.639
4100	83.108	593.052	516.396	314.292	-514.151	220.032	-2.803
4200	83.109	595.055	518.245	322.603	-513.979	237.937	-2.959
4300	83.111	597.010	520.054	330.914	-513.721	255.837	-3.108
4400	83.112	598.921	521.825	339.225	-513.378	273.730	-3.250
4500	83.114	600.789	523.559	347.536	-512.953	291.614	-3.385
4600	83.115	602.616	525.257	355.848	-512.448	309.488	-3.514
4700	83.116	604.403	526.922	364.160	-511.865	327.350	-3.638
4800	83.117	606.153	528.555	372.471	-511.206	345.199	-3.757
4900	83.119	607.867	530.156	380.783	-510.475	363.033	-3.870
5000	83.120	609.546	531.727	389.095	-509.673	380.851	-3.979
5100	83.121	611.192	533.269	397.407	-508.804	398.654	-4.083
5200	83.121	612.806	534.783	405.719	-507.869	416.438	-4.183
5300	83.122	614.390	536.270	414.031	-506.872	434.203	-4.279
5400	83.123	615.943	537.732	422.343	-505.815	451.950	-4.372
5500	83.124	617.469	539.167	430.656	-504.700	469.676	-4.461
5600	83.125	618.966	540.579	438.968	-503.531	487.382	-4.546
5700	83.125	620.438	541.967	447.281	-502.310	505.066	-4.628
5800	83.126	621.883	543.333	455.593	-501.038	522.728	-4.708
5900	83.126	623.304	544.676	463.906	-499.719	540.368	-4.784
6000	83.127	624.701	545.998	472.219	-498.353	557.985	-4.858
