Dichlorofluoromethane (CHCl2F)	C1H1Cl2F1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-13.293	-277.672	-277.672	INFINITE
100	37.673	241.161	339.849	-9.869	-280.172	-271.738	141.941
200	50.180	271.154	298.501	-5.469	-281.948	-262.564	68.575
250	55.897	282.973	294.236	-2.816	-282.659	-257.633	53.830
298.15	60.995	293.260	293.260	0.	-283.257	-252.758	44.282
300	61.182	293.638	293.261	0.113	-283.278	-252.569	43.976
350	65.973	303.436	294.024	3.294	-283.806	-247.407	36.924
400	70.228	312.529	295.776	6.701	-284.245	-242.177	31.625
450	73.950	321.021	298.114	10.308	-284.606	-236.896	27.498
500	77.184	328.983	300.807	14.088	-284.900	-231.578	24.193
600	82.432	343.542	306.740	22.081	-285.319	-220.871	19.229
700	86.446	356.563	312.944	30.534	-285.556	-210.108	15.678
800	89.594	368.320	319.143	39.342	-285.650	-199.322	13.014
900	92.119	379.024	325.211	48.432	-285.629	-188.532	10.942
1000	94.182	388.840	331.090	57.750	-285.517	-177.748	9.285
1100	95.891	397.899	336.757	67.256	-285.334	-166.980	7.929
1200	97.322	406.306	342.206	76.919	-285.097	-156.230	6.801
1300	98.530	414.145	347.442	86.713	-284.819	-145.502	5.846
1400	99.558	421.485	352.471	96.619	-284.512	-134.797	5.029
1500	100.438	428.385	357.305	106.620	-284.186	-124.115	4.322
1600	101.195	434.891	361.952	116.702	-283.848	-113.454	3.704
1700	101.851	441.047	366.426	126.856	-283.505	-102.815	3.159
1800	102.422	446.885	370.735	137.070	-283.162	-92.196	2.675
1900	102.922	452.436	374.890	147.338	-282.822	-81.596	2.243
2000	103.361	457.727	378.901	157.652	-282.490	-71.014	1.855
2100	103.748	462.779	382.775	168.008	-282.168	-60.448	1.504
2200	104.091	467.614	386.523	178.400	-281.857	-49.898	1.185
2300	104.397	472.248	390.150	188.825	-281.560	-39.361	0.894
2400	104.669	476.697	393.664	199.279	-281.277	-28.836	0.628
2500	104.914	480.974	397.071	209.758	-281.010	-18.324	0.383
2600	105.134	485.094	400.378	220.261	-280.759	-7.821	0.157
2700	105.332	489.065	403.590	230.784	-280.525	2.672	-0.052
2800	105.511	492.899	406.711	241.326	-280.308	13.157	-0.245
2900	105.674	496.605	409.747	251.886	-280.108	23.634	-0.426
3000	105.822	500.190	412.703	262.461	-279.925	34.105	-0.594
3100	105.958	503.662	415.581	273.050	-279.758	44.570	-0.751
3200	106.081	507.028	418.387	283.652	-279.606	55.029	-0.898
3300	106.195	510.294	421.122	294.266	-279.468	65.485	-1.037
3400	106.299	513.466	423.792	304.890	-279.343	75.936	-1.167
3500	106.395	516.548	426.398	315.525	-279.228	86.383	-1.289
3600	106.483	519.547	428.944	326.169	-279.123	96.828	-1.405
3700	106.565	522.465	431.433	336.822	-279.026	107.270	-1.514
3800	106.641	525.308	433.866	347.482	-278.933	117.709	-1.618
3900	106.711	528.079	436.246	358.150	-278.844	128.146	-1.716
4000	106.777	530.782	438.576	368.824	-278.755	138.580	-1.810
4100	106.838	533.419	440.857	379.505	-278.666	149.013	-1.898
4200	106.895	535.994	443.092	390.191	-278.572	159.443	-1.983
4300	106.948	538.510	445.282	400.884	-278.473	169.870	-2.064
4400	106.997	540.970	447.429	411.581	-278.366	180.296	-2.140
4500	107.044	543.375	449.534	422.283	-278.249	190.719	-2.214
4600	107.087	545.728	451.600	432.990	-278.120	201.139	-2.284
4700	107.128	548.031	453.627	443.700	-277.978	211.556	-2.351
4800	107.167	550.287	455.617	454.415	-277.819	221.970	-2.416
4900	107.203	552.497	457.572	465.134	-277.643	232.380	-2.477
5000	107.237	554.663	459.492	475.856	-277.449	242.787	-2.536
5100	107.269	556.787	461.379	486.581	-277.234	253.190	-2.593
5200	107.300	558.871	463.234	497.310	-276.998	263.588	-2.648
5300	107.329	560.915	465.058	508.041	-276.739	273.981	-2.700
5400	107.356	562.921	466.852	518.775	-276.457	284.370	-2.751
5500	107.382	564.891	468.616	529.512	-276.150	294.752	-2.799
5600	107.406	566.826	470.353	540.252	-275.818	305.130	-2.846
5700	107.430	568.728	472.062	550.993	-275.460	315.500	-2.891
5800	107.452	570.596	473.745	561.737	-275.075	325.865	-2.935
5900	107.473	572.433	475.402	572.484	-274.662	336.222	-2.977
6000	107.493	574.240	477.034	583.232	-274.222	346.572	-3.017
