Mercapto (HS)	H1S1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.273	136.493	136.493	INFINITE
100	30.185	160.686	224.496	-6.381	137.541	127.135	-66.409
200	32.697	182.575	198.614	-3.208	138.547	116.337	-30.384
250	32.734	189.885	196.164	-1.570	138.977	110.733	-23.136
298.15	32.447	195.628	195.628	0.	139.327	105.260	-18.441
300	32.434	195.829	195.629	0.060	139.340	105.049	-18.291
350	32.052	200.800	196.022	1.672	139.644	99.309	-14.821
400	31.707	205.057	196.892	3.266	138.794	93.573	-12.219
450	31.446	208.775	198.010	4.844	138.679	87.922	-10.206
500	31.283	212.079	199.255	6.412	138.515	82.293	-8.597
600	31.228	217.773	201.881	9.535	138.381	71.064	-6.187
700	31.452	222.601	204.505	12.667	138.370	59.846	-4.466
800	31.844	226.825	207.036	15.831	138.452	48.624	-3.175
900	32.318	230.602	209.448	19.039	112.044	37.927	-2.201
1000	32.814	234.033	211.738	22.295	112.871	29.648	-1.549
1100	33.301	237.184	213.910	25.601	113.722	21.284	-1.011
1200	33.761	240.101	215.972	28.955	114.592	12.843	-0.559
1300	34.185	242.820	217.934	32.352	115.478	4.328	-0.174
1400	34.571	245.368	219.804	35.790	116.376	-4.256	0.159
1500	34.922	247.765	221.589	39.265	117.280	-12.904	0.449
1600	35.239	250.030	223.296	42.774	118.188	-21.613	0.706
1700	35.526	252.175	224.932	46.312	119.099	-30.378	0.933
1800	35.786	254.213	226.503	49.878	120.009	-39.197	1.137
1900	36.021	256.154	228.013	53.468	120.919	-48.067	1.321
2000	36.236	258.007	229.467	57.081	121.826	-56.984	1.488
2100	36.432	259.780	230.868	60.715	122.731	-65.947	1.640
2200	36.611	261.479	232.221	64.367	123.632	-74.953	1.780
2300	36.777	263.110	233.529	68.037	124.530	-83.999	1.908
2400	36.930	264.679	234.794	71.722	125.425	-93.085	2.026
2500	37.072	266.189	236.020	75.422	126.316	-102.208	2.136
2600	37.205	267.646	237.209	79.136	127.203	-111.366	2.237
2700	37.329	269.052	238.362	82.863	128.086	-120.559	2.332
2800	37.445	270.412	239.483	86.602	128.967	-129.784	2.421
2900	37.555	271.728	240.572	90.352	129.843	-139.041	2.504
3000	37.659	273.003	241.632	94.113	130.716	-148.327	2.583
3100	37.758	274.239	242.664	97.883	131.585	-157.643	2.656
3200	37.852	275.439	243.669	101.664	132.451	-166.987	2.726
3300	37.942	276.606	244.650	105.454	133.313	-176.358	2.792
3400	38.028	277.740	245.607	109.252	134.171	-185.755	2.854
3500	38.112	278.843	246.540	113.059	135.025	-195.177	2.913
3600	38.192	279.918	247.453	116.874	135.876	-204.623	2.969
3700	38.270	280.965	248.344	120.698	136.722	-214.093	3.022
3800	38.346	281.987	249.216	124.528	137.565	-223.586	3.073
3900	38.420	282.984	250.069	128.367	138.403	-233.101	3.122
4000	38.492	283.958	250.905	132.212	139.237	-242.637	3.169
4100	38.564	284.909	251.722	136.065	140.066	-252.194	3.213
4200	38.634	285.839	252.524	139.925	140.890	-261.771	3.256
4300	38.703	286.749	253.309	143.792	141.710	-271.368	3.296
4400	38.772	287.640	254.079	147.666	142.526	-280.984	3.336
4500	38.841	288.512	254.835	151.546	143.336	-290.619	3.373
4600	38.909	289.366	255.576	155.434	144.142	-300.271	3.410
4700	38.977	290.204	256.304	159.328	144.943	-309.941	3.445
4800	39.045	291.025	257.019	163.229	145.740	-319.627	3.478
4900	39.114	291.831	257.721	167.137	146.533	-329.331	3.511
5000	39.183	292.622	258.411	171.052	147.321	-339.050	3.542
5100	39.253	293.398	259.090	174.974	148.106	-348.786	3.572
5200	39.323	294.161	259.757	178.902	148.886	-358.536	3.602
5300	39.394	294.911	260.413	182.838	149.664	-368.302	3.630
5400	39.466	295.648	261.059	186.781	150.438	-378.082	3.657
5500	39.539	296.373	261.694	190.732	151.210	-387.877	3.684
5600	39.614	297.086	262.320	194.689	151.980	-397.685	3.709
5700	39.689	297.788	262.936	198.654	152.748	-407.507	3.734
5800	39.766	298.478	263.543	202.627	153.516	-417.343	3.759
5900	39.844	299.159	264.141	206.608	154.283	-427.192	3.782
6000	39.924	299.829	264.730	210.596	155.050	-437.054	3.805
