Fluoromethane (CH3F)	C1H3F1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.135	-226.275	-226.275	INFINITE
100	33.258	185.647	253.738	-6.809	-228.961	-223.802	116.902
200	33.825	208.776	226.124	-3.470	-231.453	-217.703	56.858
250	35.227	216.456	223.446	-1.748	-232.872	-214.103	44.734
298.15	37.500	222.843	222.843	0.	-234.304	-210.359	36.854
300	37.603	223.075	222.843	0.069	-234.359	-210.210	36.601
350	40.695	229.097	223.312	2.025	-235.843	-206.068	30.754
400	44.167	234.755	224.392	4.145	-237.275	-201.716	26.341
450	47.751	240.164	225.846	6.443	-238.629	-197.188	22.889
500	51.280	245.378	227.540	8.919	-239.894	-192.515	20.112
600	57.871	255.322	231.350	14.383	-242.139	-182.822	15.916
700	63.705	264.690	235.450	20.468	-244.010	-172.783	12.893
800	68.812	273.538	239.663	27.100	-245.533	-162.500	10.610
900	73.269	281.906	243.896	34.209	-246.747	-152.045	8.824
1000	77.150	289.831	248.097	41.734	-247.695	-141.470	7.390
1100	80.526	297.347	252.236	49.622	-248.420	-130.810	6.212
1200	83.459	304.482	256.295	57.825	-248.959	-120.093	5.228
1300	86.009	311.265	260.265	66.301	-249.347	-109.338	4.393
1400	88.227	317.723	264.140	75.016	-249.614	-98.557	3.677
1500	90.161	323.877	267.919	83.937	-249.784	-87.761	3.056
1600	91.851	329.751	271.601	93.040	-249.878	-76.956	2.512
1700	93.332	335.365	275.188	102.300	-249.912	-66.147	2.032
1800	94.633	340.737	278.682	111.700	-249.900	-55.338	1.606
1900	95.780	345.885	282.084	121.222	-249.852	-44.530	1.224
2000	96.795	350.824	285.399	130.852	-249.777	-33.725	0.881
2100	97.696	355.569	288.628	140.577	-249.682	-22.925	0.570
2200	98.499	360.133	291.775	150.388	-249.571	-12.130	0.288
2300	99.216	364.527	294.843	160.274	-249.449	-1.339	0.030
2400	99.858	368.764	297.835	170.228	-249.318	9.445	-0.206
2500	100.436	372.852	300.755	180.243	-249.180	20.224	-0.423
2600	100.957	376.802	303.604	190.314	-249.038	30.998	-0.623
2700	101.429	380.621	306.386	200.433	-248.892	41.765	-0.808
2800	101.856	384.317	309.104	210.598	-248.743	52.528	-0.980
2900	102.245	387.899	311.760	220.803	-248.593	63.285	-1.140
3000	102.599	391.371	314.356	231.046	-248.441	74.037	-1.289
3100	102.923	394.741	316.895	241.322	-248.290	84.783	-1.429
3200	103.220	398.013	319.379	251.630	-248.138	95.525	-1.559
3300	103.492	401.193	321.810	261.965	-247.988	106.262	-1.682
3400	103.743	404.287	324.191	272.327	-247.839	116.995	-1.797
3500	103.974	407.297	326.522	282.713	-247.693	127.723	-1.906
3600	104.187	410.229	328.807	293.122	-247.550	138.447	-2.009
3700	104.385	413.087	331.046	303.550	-247.410	149.168	-2.106
3800	104.568	415.873	333.242	313.998	-247.276	159.884	-2.198
3900	104.738	418.591	335.396	324.463	-247.147	170.597	-2.285
4000	104.896	421.245	337.509	334.945	-247.024	181.307	-2.368
4100	105.044	423.837	339.583	345.442	-246.908	192.014	-2.446
4200	105.181	426.370	341.619	355.954	-246.800	202.718	-2.521
4300	105.310	428.847	343.619	366.478	-246.700	213.420	-2.593
4400	105.430	431.269	345.584	377.015	-246.609	224.119	-2.661
4500	105.543	433.640	347.514	387.564	-246.528	234.816	-2.726
4600	105.649	435.961	349.412	398.124	-246.457	245.512	-2.788
4700	105.748	438.234	351.278	408.694	-246.397	256.206	-2.847
4800	105.842	440.461	353.113	419.273	-246.348	266.900	-2.904
4900	105.930	442.644	354.918	429.862	-246.309	277.592	-2.959
5000	106.013	444.785	356.694	440.459	-246.282	288.284	-3.012
5100	106.091	446.885	358.442	451.064	-246.266	298.974	-3.062
5200	106.165	448.946	360.162	461.677	-246.261	309.666	-3.111
5300	106.235	450.969	361.857	472.297	-246.267	320.357	-3.157
5400	106.302	452.956	363.525	482.924	-246.283	331.048	-3.202
5500	106.364	454.907	365.169	493.557	-246.310	341.739	-3.246
5600	106.424	456.824	366.789	504.197	-246.347	352.431	-3.287
5700	106.481	458.708	368.385	514.842	-246.392	363.124	-3.328
5800	106.534	460.560	369.958	525.493	-246.446	373.818	-3.367
5900	106.585	462.382	371.509	536.149	-246.508	384.512	-3.404
6000	106.634	464.174	373.039	546.810	-246.576	395.208	-3.441
