Phosphorus Fluoride, Ion (PF-)	F1P1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.516	-157.592				
100	30.469	189.364	255.166	-6.580						
200	33.518	211.573	228.364	-3.358						
250	34.258	219.137	225.788	-1.663						
298.15	34.786	225.218	225.218	0.	-164.046	-182.462	31.967
300	34.804	225.433	225.218	0.064	-164.093	-182.576	31.789
350	35.242	230.832	225.644	1.816	-166.111	-185.484	27.682
400	35.603	235.562	226.594	3.587	-167.511	-188.156	24.571
450	35.903	239.774	227.829	5.375	-168.912	-190.652	22.130
500	36.152	243.570	229.216	7.177	-170.315	-192.992	20.162
600	36.535	250.197	232.177	10.812	-173.128	-197.264	17.173
700	36.810	255.850	235.165	14.480	-175.947	-201.064	15.004
800	37.016	260.780	238.065	18.172	-178.771	-204.459	13.350
900	37.175	265.149	240.836	21.882	-181.599	-207.500	12.043
1000	37.302	269.073	243.467	25.606	-184.432	-210.226	10.981
1100	37.407	272.633	245.959	29.341	-187.267	-212.669	10.099
1200	37.496	275.892	248.320	33.087	-253.678	-213.774	9.305
1300	37.574	278.896	250.558	36.840	-255.746	-210.365	8.453
1400	37.643	281.683	252.683	40.601	-257.821	-206.797	7.716
1500	37.705	284.283	254.704	44.369	-259.904	-203.079	7.072
1600	37.763	286.718	256.629	48.142	-261.994	-199.223	6.504
1700	37.816	289.009	258.467	51.921	-264.090	-195.235	5.999
1800	37.866	291.172	260.224	55.705	-266.191	-191.124	5.546
1900	37.914	293.220	261.908	59.494	-268.295	-186.897	5.138
2000	37.960	295.166	263.522	63.288	-270.402	-182.558	4.768
2100	38.004	297.019	265.074	67.086	-272.509	-178.114	4.430
2200	38.046	298.788	266.566	70.889	-274.615	-173.570	4.121
2300	38.088	300.481	268.004	74.695	-276.719	-168.930	3.837
2400	38.128	302.102	269.391	78.506	-278.817	-164.198	3.574
2500	38.168	303.660	270.731	82.321	-280.909	-159.379	3.330
2600	38.208	305.157	272.027	86.140	-282.993	-154.477	3.103
2700	38.247	306.600	273.281	89.963	-285.066	-149.495	2.892
2800	38.286	307.992	274.496	93.789	-287.128	-144.436	2.694
2900	38.325	309.336	275.674	97.620	-289.176	-139.303	2.509
3000	38.364	310.636	276.818	101.454	-291.209	-134.101	2.335
3100	38.404	311.895	277.929	105.293	-293.227	-128.831	2.171
3200	38.444	313.114	279.010	109.135	-295.228	-123.495	2.016
3300	38.484	314.298	280.061	112.981	-297.211	-118.098	1.869
3400	38.526	315.448	281.085	116.832	-299.175	-112.641	1.731
3500	38.568	316.565	282.083	120.687	-301.121	-107.126	1.599
3600	38.611	317.652	283.056	124.545	-303.046	-101.556	1.474
3700	38.656	318.710	284.005	128.409	-304.952	-95.933	1.354
3800	38.702	319.742	284.932	132.277	-306.838	-90.259	1.241
3900	38.750	320.748	285.838	136.149	-308.703	-84.535	1.132
4000	38.799	321.730	286.723	140.027	-310.547	-78.763	1.029
4100	38.849	322.688	287.588	143.909	-312.371	-72.946	0.929
4200	38.902	323.625	288.435	147.797	-314.174	-67.084	0.834
4300	38.956	324.541	289.264	151.689	-315.956	-61.180	0.743
4400	39.012	325.437	290.076	155.588	-317.718	-55.235	0.656
4500	39.070	326.315	290.872	159.492	-319.459	-49.250	0.572
4600	39.130	327.174	291.652	163.402	-321.180	-43.226	0.491
4700	39.191	328.016	292.417	167.318	-322.880	-37.165	0.413
4800	39.255	328.842	293.167	171.240	-324.560	-31.068	0.338
4900	39.320	329.652	293.903	175.169	-326.220	-24.937	0.266
5000	39.388	330.447	294.626	179.104	-327.861	-18.771	0.196
5100	39.457	331.228	295.336	183.047	-329.482	-12.574	0.129
5200	39.528	331.995	296.034	186.996	-331.084	-6.344	0.064
5300	39.601	332.748	296.719	190.952	-332.666	-0.084	0.001
5400	39.675	333.489	297.394	194.916	-334.229	6.206	-0.060
5500	39.751	334.218	298.057	198.887	-335.774	12.524	-0.119
5600	39.828	334.935	298.709	202.866	-337.300	18.871	-0.176
5700	39.907	335.640	299.350	206.853	-338.808	25.245	-0.231
5800	39.988	336.335	299.982	210.848	-340.298	31.644	-0.285
5900	40.069	337.019	300.604	214.850	-341.770	38.070	-0.337
6000	40.152	337.694	301.217	218.862	-343.224	44.520	-0.388
