Aluminum Iodide (AlI3)	Al1I3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-18.930	-187.894	-187.894	INFINITE
100	61.385	297.474	438.424	-14.095	-188.118	-208.018	108.658
200	72.150	343.761	380.536	-7.355	-190.578	-227.014	59.290
250	75.138	360.205	374.875	-3.668	-191.946	-235.966	49.302
298.15	77.081	373.616	373.616	0.	-193.301	-244.323	42.804
300	77.142	374.093	373.617	0.143	-193.354	-244.639	42.595
350	78.515	386.094	374.562	4.036	-194.914	-253.067	37.768
400	79.482	396.645	376.676	7.987	-220.475	-260.444	34.010
450	80.184	406.049	379.427	11.980	-223.836	-265.238	30.788
500	80.706	414.526	382.520	16.003	-287.387	-263.960	27.576
600	81.414	429.308	389.122	24.112	-287.645	-259.251	22.570
700	81.856	441.894	395.784	32.277	-287.978	-254.494	18.991
800	82.149	452.844	402.247	40.478	-288.427	-249.681	16.302
900	82.353	462.533	408.417	48.704	-289.027	-244.803	14.208
1000	82.501	471.217	414.271	56.947	-300.403	-239.089	12.489
1100	82.611	479.086	419.811	65.203	-301.045	-232.927	11.061
1200	82.695	486.278	425.054	73.468	-301.703	-226.706	9.868
1300	82.760	492.900	430.022	81.741	-302.389	-220.428	8.857
1400	82.813	499.035	434.735	90.020	-303.116	-214.097	7.988
1500	82.855	504.750	439.214	98.303	-303.899	-207.711	7.233
1600	82.890	510.098	443.479	106.590	-304.752	-201.271	6.571
1700	82.919	515.124	447.547	114.881	-305.690	-194.775	5.985
1800	82.943	519.865	451.435	123.174	-306.724	-188.222	5.462
1900	82.963	524.350	455.155	131.469	-307.859	-181.608	4.993
2000	82.981	528.606	458.722	139.767	-309.097	-174.931	4.569
2100	82.996	532.655	462.147	148.065	-310.435	-168.191	4.184
2200	83.009	536.516	465.441	156.366	-311.866	-161.384	3.832
2300	83.021	540.206	468.612	164.667	-313.377	-154.510	3.509
2400	83.031	543.740	471.669	172.970	-314.955	-147.570	3.212
2500	83.040	547.129	474.620	181.273	-316.583	-140.562	2.937
2600	83.047	550.386	477.472	189.578	-318.243	-133.488	2.682
2700	83.054	553.521	480.231	197.883	-319.918	-126.350	2.444
2800	83.061	556.541	482.902	206.189	-615.492	-118.183	2.205
2900	83.066	559.456	485.492	214.495	-616.052	-100.412	1.809
3000	83.071	562.272	488.005	222.802	-616.580	-82.622	1.439
3100	83.076	564.996	490.445	231.109	-617.063	-64.815	1.092
3200	83.080	567.634	492.816	239.417	-617.490	-46.994	0.767
3300	83.084	570.190	495.122	247.725	-617.852	-29.160	0.462
3400	83.087	572.671	497.367	256.034	-618.142	-11.317	0.174
3500	83.091	575.079	499.553	264.343	-618.353	6.535	-0.098
3600	83.094	577.420	501.683	272.652	-618.483	24.390	-0.354
3700	83.096	579.697	503.761	280.961	-618.528	42.249	-0.596
3800	83.099	581.913	505.789	289.271	-618.486	60.108	-0.826
3900	83.101	584.071	507.769	297.581	-618.356	77.964	-1.044
4000	83.103	586.175	509.703	305.891	-618.139	95.815	-1.251
4100	83.105	588.227	511.593	314.202	-617.836	113.661	-1.448
4200	83.107	590.230	513.441	322.512	-617.448	131.498	-1.635
4300	83.109	592.186	515.250	330.823	-616.977	149.324	-1.814
4400	83.110	594.096	517.020	339.134	-616.426	167.139	-1.984
4500	83.112	595.964	518.754	347.445	-615.794	184.940	-2.147
4600	83.113	597.791	520.452	355.756	-615.090	202.726	-2.302
4700	83.114	599.578	522.117	364.068	-614.314	220.497	-2.451
4800	83.116	601.328	523.749	372.379	-613.469	238.250	-2.593
4900	83.117	603.042	525.350	380.691	-612.558	255.985	-2.729
5000	83.118	604.721	526.921	389.003	-611.587	273.700	-2.859
5100	83.119	606.367	528.462	397.315	-610.557	291.396	-2.985
5200	83.120	607.981	529.976	405.626	-609.473	309.071	-3.105
5300	83.121	609.564	531.463	413.939	-608.337	326.724	-3.220
5400	83.122	611.118	532.924	422.251	-607.154	344.356	-3.331
5500	83.122	612.643	534.359	430.563	-605.926	361.965	-3.438
5600	83.123	614.141	535.770	438.875	-604.658	379.552	-3.540
5700	83.124	615.612	537.158	447.187	-603.352	397.116	-3.639
5800	83.125	617.058	538.524	455.500	-602.009	414.656	-3.734
5900	83.125	618.479	539.867	463.812	-600.637	432.173	-3.826
6000	83.126	619.876	541.189	472.125	-599.215	449.664	-3.915
