Barium, Ion (Ba+)	Ba1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	682.643				
100	20.786	153.301	194.488	-4.119						
200	20.786	167.708	177.909	-2.040						
250	20.786	172.347	176.350	-1.001						
298.15	20.786	176.008	176.008	0.	688.126	648.021	-113.531
300	20.786	176.136	176.008	0.038	688.151	647.772	-112.787
350	20.786	179.341	176.261	1.078	688.783	640.991	-95.663
400	20.786	182.116	176.823	2.117	689.291	634.127	-82.809
450	20.787	184.564	177.550	3.156	689.593	627.211	-72.805
500	20.789	186.755	178.363	4.196	689.630	620.275	-64.800
600	20.811	190.546	180.087	6.275	689.166	606.457	-52.797
700	20.890	193.759	181.817	8.360	689.514	592.634	-44.223
800	21.081	196.560	183.488	10.457	689.363	578.810	-37.792
900	21.437	199.061	185.082	12.582	689.660	564.973	-32.790
1000	21.989	201.347	186.596	14.751	690.001	551.102	-28.787
1100	22.738	203.476	188.034	16.986	682.038	538.012	-25.548
1200	23.660	205.493	189.406	19.305	682.293	524.909	-22.849
1300	24.710	207.428	190.718	21.722	682.748	511.777	-20.563
1400	25.834	209.300	191.979	24.249	683.388	498.602	-18.603
1500	26.975	211.121	193.195	26.890	684.199	485.376	-16.902
1600	28.082	212.898	194.371	29.643	685.159	472.090	-15.412
1700	29.109	214.631	195.512	32.503	686.240	458.741	-14.095
1800	30.026	216.322	196.621	35.461	687.412	445.325	-12.923
1900	30.811	217.967	197.701	38.504	688.643	431.843	-11.872
2000	31.452	219.564	198.755	41.619	689.896	418.295	-10.925
2100	31.949	221.111	199.783	44.790	691.137	404.684	-10.066
2200	32.305	222.606	200.787	48.004	552.808	396.390	-9.412
2300	32.533	224.048	201.767	51.247	554.753	389.236	-8.840
2400	32.643	225.435	202.724	54.506	556.492	382.002	-8.314
2500	32.653	226.768	203.659	57.772	558.011	374.699	-7.829
2600	32.576	228.048	204.573	61.034	559.308	367.340	-7.380
2700	32.429	229.275	205.465	64.285	560.383	359.936	-6.963
2800	32.224	230.450	206.337	67.518	561.246	352.495	-6.576
2900	31.975	231.577	207.188	70.728	561.909	345.028	-6.215
3000	31.693	232.656	208.019	73.912	562.391	337.540	-5.877
3100	31.387	233.691	208.831	77.066	562.710	330.040	-5.561
3200	31.066	234.682	209.623	80.189	562.889	322.531	-5.265
3300	30.737	235.633	210.397	83.279	562.957	315.018	-4.986
3400	30.405	236.546	211.153	86.336	562.925	307.505	-4.724
3500	30.074	237.422	211.891	89.360	562.817	299.994	-4.477
3600	29.749	238.265	212.612	92.351	562.651	292.487	-4.244
3700	29.431	239.076	213.316	95.310	562.445	284.985	-4.023
3800	29.124	239.856	214.004	98.238	562.212	277.489	-3.814
3900	28.827	240.609	214.677	101.135	561.967	270.000	-3.616
4000	28.543	241.335	215.334	104.004	561.718	262.517	-3.428
4100	28.273	242.037	215.977	106.844	561.475	255.040	-3.249
4200	28.015	242.715	216.606	109.659	561.243	247.568	-3.079
4300	27.771	243.371	217.221	112.448	561.024	240.102	-2.917
4400	27.541	244.007	217.822	115.213	560.824	232.641	-2.762
4500	27.323	244.623	218.411	117.956	560.643	225.185	-2.614
4600	27.119	245.222	218.987	120.678	560.490	217.731	-2.472
4700	26.927	245.803	219.552	123.381	560.378	210.279	-2.337
4800	26.747	246.368	220.104	126.064	560.267	202.831	-2.207
4900	26.579	246.918	220.646	128.730	560.181	195.385	-2.083
5000	26.422	247.453	221.177	131.380	560.110	187.941	-1.963
5100	26.275	247.975	221.697	134.015	560.078	180.496	-1.849
5200	26.139	248.484	222.208	136.636	560.043	173.053	-1.738
5300	26.012	248.980	222.708	139.243	560.023	165.611	-1.632
5400	25.895	249.465	223.199	141.838	560.016	158.170	-1.530
5500	25.786	249.940	223.681	144.422	560.052	150.724	-1.431
5600	25.686	250.403	224.154	146.996	560.126	143.274	-1.336
5700	25.593	250.857	224.618	149.560	560.160	135.830	-1.245
5800	25.509	251.301	225.075	152.115	560.226	128.382	-1.156
5900	25.431	251.737	225.523	154.662	560.420	120.916	-1.071
6000	25.361	252.164	225.963	157.201	560.494	113.467	-0.988
